Time[min];Temperature[°C];Power[W]
21.8;87.4;1999.0
21.88;87.4;1999.0
21.97;87.4;1999.0
22.05;88.2;1999.0
22.13;88.3;1999.0
22.22;88.4;1999.0
22.3;88.4;1999.0
22.39;88.4;1999.0
22.47;88.4;1999.0
22.55;88.4;1999.0
22.64;88.4;1999.0
22.72;89.1;1999.0
22.8;89.2;1999.0
22.89;89.4;1999.0
22.97;89.5;1999.0
23.05;89.5;1999.0
23.14;89.5;1999.0
23.22;89.5;1999.0
23.3;89.5;1999.0
23.39;89.5;1999.0
23.47;90.2;1999.0
23.55;90.3;1999.0
23.64;90.4;1999.0
23.72;90.4;1999.0
23.8;90.4;1999.0
23.89;90.4;1999.0
23.97;90.4;1999.0
24.05;90.4;1999.0
24.14;91.1;1999.0
24.22;91.2;1999.0
24.3;91.4;1999.0
24.39;91.5;1999.0
24.47;91.5;1999.0
24.56;91.5;1999.0
24.64;91.5;1999.0
24.72;91.5;1999.0
24.81;92.1;1999.0
24.89;92.2;1999.0
24.97;92.3;1999.0
25.06;92.4;1999.0
25.14;92.4;1999.0
25.22;92.4;1999.0
25.31;92.4;1999.0
25.39;92.4;1999.0
25.47;92.4;1999.0
25.56;92.4;1999.0
25.64;93.2;1999.0
25.72;93.4;1999.0
25.81;93.4;1999.0
25.89;93.4;1999.0
25.97;93.4;1999.0
26.06;93.4;1999.0
26.14;93.4;1999.0
26.22;93.4;1999.0
26.31;94.1;1999.0
26.39;94.1;1999.0
26.47;94.3;1999.0
26.56;94.3;1999.0
26.64;94.3;1999.0
26.73;94.3;1999.0
26.81;94.3;1999.0
26.89;94.3;1999.0
26.98;94.9;1999.0
27.06;95.1;1999.0
27.14;95.2;1999.0
27.23;95.3;1999.0
27.31;95.3;1999.0
27.39;95.3;1999.0
27.48;95.3;1999.0
27.56;95.3;1999.0
27.64;95.3;1999.0
27.73;95.3;1999.0
27.81;96.1;1999.0
27.89;96.2;1999.0
27.98;96.2;1999.0
28.06;96.2;1999.0
28.14;96.2;1999.0
28.23;96.2;1999.0
28.31;96.2;1999.0
28.39;96.2;1999.0
28.48;96.9;1999.0
28.56;97.0;1999.0
28.64;97.2;1999.0
28.73;97.2;1999.0
28.81;97.2;1999.0
28.89;97.2;1999.0
28.98;97.2;1999.0
29.06;97.2;1999.0
29.14;97.2;1999.0
29.23;97.9;1428.846153846154
29.31;97.9;1428.846153846154
29.4;97.9;1428.846153846154
29.48;97.9;1428.846153846154
29.56;97.9;1428.846153846154
29.65;97.9;1428.846153846154
29.73;97.9;1428.846153846154
29.81;97.9;1428.846153846154
29.9;98.5;535.7692307692392
29.98;98.5;535.7692307692392
30.06;98.6;386.92307692309396
30.15;98.6;386.92307692309396
30.23;98.6;386.92307692309396
30.31;98.6;386.92307692309396
30.4;98.6;386.92307692309396
30.48;98.6;386.92307692309396
30.56;98.6;386.92307692309396
30.65;99.0;0.0
30.73;99.0;0.0
30.81;99.0;0.0
