Time[min];Temperature[°C];Reference Temperature[°C];Power[W];Power Heater[W];Power Coil[W];Observer state Temperature[°C];Observer state Power[W];Observer state Ambient temperature[°C]
15.36;30.9;25.0;0.0;0.0;0.0;15.0;0.0;22.0
15.53;30.5;25.0;0.0;0.0;0.0;15.0;0.0;22.0
15.69;30.2;25.0;0.0;0.0;0.0;15.0;0.0;22.0
15.86;29.9;25.0;0.0;0.0;0.0;15.0;0.0;22.0
16.03;29.6;25.0;0.0;0.0;0.0;15.0;0.0;22.0
16.19;29.4;25.0;0.0;0.0;0.0;15.0;0.0;22.0
16.36;29.1;25.0;0.0;0.0;0.0;15.0;0.0;22.0
16.53;28.9;25.0;0.0;0.0;0.0;15.0;0.0;22.0
16.69;28.7;25.0;0.0;0.0;0.0;15.0;0.0;22.0
16.86;28.5;25.0;0.0;0.0;0.0;15.0;0.0;22.0
17.03;28.3;25.0;0.0;0.0;0.0;15.0;0.0;22.0
17.19;28.2;25.0;0.0;0.0;0.0;15.0;0.0;22.0
17.36;28.0;25.0;0.0;0.0;0.0;15.0;0.0;22.0
17.53;27.8;25.0;0.0;0.0;0.0;15.0;0.0;22.0
17.69;27.6;25.0;0.0;0.0;0.0;15.0;0.0;22.0
17.86;27.5;25.0;0.0;0.0;0.0;15.0;0.0;22.0
18.03;27.3;25.0;0.0;0.0;0.0;15.0;0.0;22.0
18.19;27.1;25.0;0.0;0.0;0.0;15.0;0.0;22.0
18.36;27.0;25.0;0.0;0.0;0.0;15.0;0.0;22.0
18.53;26.9;25.0;0.0;0.0;0.0;15.0;0.0;22.0
18.69;26.7;25.0;0.0;0.0;0.0;15.0;0.0;22.0
18.86;26.7;25.0;0.0;0.0;0.0;15.0;0.0;22.0
19.03;26.5;25.0;0.0;0.0;0.0;15.0;0.0;22.0
19.19;26.4;25.0;0.0;0.0;0.0;15.0;0.0;22.0
19.36;26.3;25.0;0.0;0.0;0.0;15.0;0.0;22.0
19.53;26.2;25.0;0.0;0.0;0.0;15.0;0.0;22.0
19.69;26.2;25.0;0.0;0.0;0.0;15.0;0.0;22.0
19.86;26.2;25.0;0.0;0.0;0.0;15.0;0.0;22.0
20.03;26.0;25.0;0.0;0.0;0.0;15.0;0.0;22.0
20.19;26.0;25.0;0.0;0.0;0.0;15.0;0.0;22.0
20.36;26.0;25.0;0.0;0.0;0.0;15.0;0.0;22.0
20.53;25.9;25.0;0.0;0.0;0.0;15.0;0.0;22.0
20.69;25.9;25.0;0.0;0.0;0.0;15.0;0.0;22.0
20.86;25.8;25.0;0.0;0.0;0.0;15.0;0.0;22.0
