Time[min];Temperature[°C];Power[W]
33.69;97.6;1575.3846153846282
33.86;97.4;1873.0769230769188
34.03;97.4;1873.0769230769188
34.2;97.2;2000.0
34.36;97.3;2000.0
34.53;97.5;1724.2307692307736
34.7;97.6;1575.3846153846282
34.86;97.6;1575.3846153846282
35.03;97.6;1575.3846153846282
35.2;97.5;1724.2307692307736
35.36;97.6;1575.3846153846282
35.53;97.4;1873.0769230769188
35.7;97.3;1873.0769230769188
35.86;97.2;2000.0
36.03;97.1;2000.0
36.2;97.4;1873.0769230769188
36.36;97.5;1724.2307692307736
36.53;97.6;1575.3846153846282
36.7;97.6;1575.3846153846282
36.86;97.6;1575.3846153846282
37.03;97.4;1873.0769230769188
37.2;97.3;2000.0
37.36;97.2;2000.0
37.53;97.2;2000.0
37.7;97.5;1873.0769230769188
37.86;97.6;1575.3846153846282
38.03;97.6;1575.3846153846282
38.2;97.6;1575.3846153846282
38.36;97.4;1873.0769230769188
38.53;97.2;2000.0
38.7;97.2;2000.0
38.86;97.4;1873.0769230769188
39.03;97.6;1575.3846153846282
39.2;97.7;1426.5384615384617
39.36;97.7;1426.5384615384617
39.53;97.6;1575.3846153846282
39.7;97.5;1724.2307692307736
39.86;97.4;1873.0769230769188
40.03;97.3;2000.0
40.2;97.3;2000.0
40.37;97.5;1724.2307692307736
40.53;97.6;1575.3846153846282
40.7;97.6;1575.3846153846282
40.87;97.6;1575.3846153846282
41.03;97.4;1873.0769230769188
41.2;97.2;2000.0
41.37;97.2;2000.0
41.53;97.4;1873.0769230769188
41.7;97.5;1724.2307692307736
41.87;97.6;1575.3846153846282
42.03;97.6;1575.3846153846282
42.2;97.6;1575.3846153846282
42.37;97.4;1873.0769230769188
42.53;97.3;2000.0
42.7;97.2;2000.0
42.87;97.4;1873.0769230769188
43.03;97.5;1724.2307692307736
43.2;97.5;1724.2307692307736
43.37;97.6;1575.3846153846282
43.53;97.6;1575.3846153846282
43.7;97.6;1575.3846153846282
43.87;97.5;1724.2307692307736
44.03;97.4;1873.0769230769188
44.2;97.2;2000.0
44.37;97.2;2000.0
44.53;97.4;1873.0769230769188
44.7;97.5;1724.2307692307736
44.87;97.6;1575.3846153846282
45.03;97.7;1426.5384615384617
45.2;97.7;1426.5384615384617
45.37;97.6;1575.3846153846282
45.53;97.5;1724.2307692307736
45.7;97.4;1873.0769230769188
45.87;97.4;1873.0769230769188
46.03;97.4;1873.0769230769188
46.2;97.5;1724.2307692307736
46.37;97.6;1575.3846153846282
46.53;97.6;1575.3846153846282
46.7;97.6;1575.3846153846282
46.87;97.7;1426.5384615384617
47.03;97.6;1575.3846153846282
47.2;97.5;1724.2307692307736
47.37;97.4;1873.0769230769188
47.53;97.3;1873.0769230769188
47.7;97.4;1873.0769230769188
47.87;97.4;1873.0769230769188
48.03;97.6;1575.3846153846282
48.2;97.7;1426.5384615384617
48.37;97.8;1277.6923076923163
48.54;97.8;1277.6923076923163
48.7;97.6;1575.3846153846282
48.87;97.6;1426.5384615384617
49.04;97.6;1575.3846153846282
49.2;97.5;1724.2307692307736
49.37;97.4;1873.0769230769188
49.54;97.4;1873.0769230769188
49.7;97.4;1873.0769230769188
49.87;97.5;1724.2307692307736
50.04;97.6;1575.3846153846282
50.2;97.6;1426.5384615384617
50.37;97.7;1426.5384615384617
50.54;97.7;1426.5384615384617
50.7;97.6;1575.3846153846282
50.87;97.6;1575.3846153846282
51.04;97.5;1724.2307692307736
51.2;97.5;1724.2307692307736
51.37;97.4;1873.0769230769188
51.54;97.4;1873.0769230769188
51.7;97.5;1873.0769230769188
51.87;97.6;1575.3846153846282
52.04;97.7;1426.5384615384617
52.2;97.7;1426.5384615384617
52.37;97.6;1575.3846153846282
52.54;97.6;1575.3846153846282
52.7;97.5;1724.2307692307736
52.87;97.6;1575.3846153846282
53.04;97.4;1873.0769230769188
53.2;97.4;1873.0769230769188
53.37;97.4;1873.0769230769188
53.54;97.6;1575.3846153846282
53.7;97.7;1426.5384615384617
53.87;97.7;1426.5384615384617
54.04;97.6;1575.3846153846282
54.2;97.6;1575.3846153846282
54.37;97.4;1873.0769230769188
54.54;97.4;1873.0769230769188
54.7;97.4;1873.0769230769188
54.87;97.4;1873.0769230769188
55.04;97.6;1724.2307692307736
55.2;97.6;1575.3846153846282
55.37;97.7;1426.5384615384617
55.54;97.8;1277.6923076923163
55.71;97.6;1575.3846153846282
55.87;97.7;1426.5384615384617
56.04;97.5;1724.2307692307736
56.21;97.5;1724.2307692307736
56.37;97.4;1873.0769230769188
56.54;97.4;1873.0769230769188
56.71;97.4;1873.0769230769188
56.87;97.6;1575.3846153846282
57.04;97.7;1426.5384615384617
57.21;97.7;1426.5384615384617
57.37;97.6;1575.3846153846282
57.54;97.6;1575.3846153846282
57.71;97.5;1724.2307692307736
57.87;97.4;1873.0769230769188
58.04;97.4;1873.0769230769188
58.21;97.4;1873.0769230769188
58.37;97.5;1724.2307692307736
58.54;97.7;1575.3846153846282
58.71;97.8;1277.6923076923163
58.87;97.7;1426.5384615384617
59.04;97.6;1575.3846153846282
59.21;97.6;1575.3846153846282
59.37;97.5;1724.2307692307736
59.54;97.5;1724.2307692307736
59.71;97.4;1873.0769230769188
59.87;97.3;2000.0
60.04;97.3;2000.0
60.21;97.5;1724.2307692307736
60.37;97.7;1426.5384615384617
60.54;97.7;1426.5384615384617
60.71;97.6;1575.3846153846282
60.87;97.7;1426.5384615384617
61.04;97.6;1575.3846153846282
61.21;97.6;1575.3846153846282
61.37;97.5;1873.0769230769188
61.54;97.4;1873.0769230769188
61.71;97.4;1873.0769230769188
61.87;97.5;1724.2307692307736
62.04;97.7;1426.5384615384617
62.21;97.7;1426.5384615384617
62.37;97.6;1575.3846153846282
62.54;97.7;1426.5384615384617
62.71;97.6;1575.3846153846282
62.87;97.6;1575.3846153846282
63.04;97.4;1873.0769230769188
63.21;97.4;1873.0769230769188
63.37;97.4;1873.0769230769188
63.54;97.2;2000.0
63.71;97.4;1873.0769230769188
63.88;97.6;1575.3846153846282
64.04;97.7;1426.5384615384617
64.21;97.7;1426.5384615384617
64.38;97.6;1575.3846153846282
64.54;97.6;1575.3846153846282
64.71;97.5;1575.3846153846282
64.88;97.5;1724.2307692307736
65.04;97.3;2000.0
65.21;97.3;2000.0
65.38;97.5;1724.2307692307736
65.54;97.6;1575.3846153846282
65.71;97.7;1426.5384615384617
65.88;97.7;1426.5384615384617
66.04;97.6;1426.5384615384617
66.21;97.7;1426.5384615384617
66.38;97.6;1575.3846153846282
66.54;97.5;1724.2307692307736
66.71;97.5;1724.2307692307736
66.88;97.4;1873.0769230769188
67.04;97.6;1575.3846153846282
67.21;97.6;1575.3846153846282
67.38;97.7;1426.5384615384617
67.54;97.8;1277.6923076923163
67.71;97.7;1426.5384615384617
67.88;97.7;1426.5384615384617
68.04;97.6;1575.3846153846282
68.21;97.5;1724.2307692307736
68.38;97.4;1873.0769230769188
68.54;97.4;1873.0769230769188
68.71;97.4;1873.0769230769188
68.88;97.4;1873.0769230769188
69.04;97.6;1575.3846153846282
69.21;97.6;1575.3846153846282
69.38;97.6;1575.3846153846282
69.54;97.7;1426.5384615384617
69.71;97.7;1426.5384615384617
69.88;97.6;1575.3846153846282
70.04;97.4;1873.0769230769188
70.21;97.4;1873.0769230769188
70.38;97.4;1873.0769230769188
70.54;97.5;1724.2307692307736
70.71;97.6;0.0
