Time[min];Temperature[°C];Reference Temperature[°C];Power[W];Power Heater[W];Power Coil[W];Observer state Temperature[°C];Observer state Power[W];Observer state Ambient temperature[°C]
230.55;17.8;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
230.72;17.9;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
230.88;17.8;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
231.05;17.8;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
231.22;17.9;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
231.38;18;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
231.55;18.1;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
231.72;18.2;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
231.88;18.3;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
232.05;18.3;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
232.22;18.4;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
232.38;18.4;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
232.55;18.4;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
232.72;18.4;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
232.88;18.5;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
233.05;18.5;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
233.22;18.6;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
233.38;18.6;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
233.55;18.7;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
233.72;18.7;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
233.88;18.8;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
234.05;18.8;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
234.22;18.8;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
234.38;18.8;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
234.55;18.8;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
234.72;18.8;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
234.88;18.8;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
235.05;18.8;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
235.22;18.9;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
235.38;18.9;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
235.55;18.9;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
235.72;18.9;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
235.88;19;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
236.05;45.7;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
236.22;61.6;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
236.38;57.4;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
236.55;63.1;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
236.72;65.1;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
236.88;65.5;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
237.05;65.6;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
237.22;65.5;65.1604102564103;0;0;0;79.234374294397;1312.17306872943;22
237.38;65.4;65.3007692307692;0;0;0;70.5655333665424;1222.65515707539;22
237.55;65.4;65.4446153846154;0;0;0;67.4398977570818;1165.3891656185;22
237.72;65.3;65.5910769230769;0;0;0;66.1102129100378;1114.29981854068;22
237.88;65.2;65.7357948717949;763;58.4;14.6;65.5909063388083;1072.52319024567;22
238.05;64.5;65.8805128205128;1500;58.4;14.6;65.2660606495589;1075.79825270333;22
