Time[min];Temperature[°C];Power[W]
5.77;52.6;0
5.85;52.6;0
5.93;52.6;0
6.02;52.6;0
6.1;52.6;0
6.18;52.6;0
6.27;52.6;0
6.35;52.6;0
6.43;52.6;0
6.52;52.6;0
6.6;52.6;0
6.68;52.6;0
6.77;52.6;0
6.85;52.6;0
6.93;52.6;0
7.02;52.6;0
7.1;52.6;0
7.18;52.7;0
7.27;52.7;0
7.35;52.7;0
7.43;52.7;0
7.52;52.7;0
7.6;52.7;0
7.68;52.7;0
7.77;52.7;0
7.85;52.7;0
7.93;52.7;0
8.02;52.8;0
8.1;52.7;0
8.18;52.7;0
8.27;52.7;0
8.35;52.7;0
8.43;52.7;0
8.52;52.7;0
8.6;52.7;0
8.68;52.7;0
8.77;52.7;0
8.85;52.7;0
8.93;52.7;0
9.02;52.7;0
9.1;52.7;0
9.18;52.7;0
9.27;52.7;0
9.35;52.7;0
9.43;52.7;0
9.52;52.7;0
9.6;52.7;0
9.68;52.7;0
9.77;52.7;0
9.85;52.7;0
9.93;52.7;0
10.02;52.7;0
10.1;52.7;0
10.18;52.7;0
10.27;52.7;0
10.35;52.7;0
10.43;52.7;0
10.52;52.7;0
10.6;52.7;0
10.68;52.7;0
10.77;52.7;0
10.85;52.7;0
10.93;52.7;0
11.02;52.7;0
11.1;52.7;0
11.18;52.7;0
11.27;52.7;0
11.35;52.7;0
11.43;52.6;0
11.52;52.6;0
11.6;52.6;0
11.68;52.6;0
11.77;52.6;0
11.85;52.6;0
11.93;52.6;0
12.02;52.6;0
12.1;52.6;0
12.18;52.6;0
12.27;52.6;0
12.35;52.6;0
12.43;52.6;0
12.52;52.6;0
12.6;52.6;0
12.68;52.6;0
12.77;52.6;0
12.85;52.6;0
12.94;52.6;0
13.02;52.6;0
13.1;52.6;0
13.19;52.6;0
13.27;52.6;0
13.35;52.6;0
13.44;52.5;4.9999999999998295
13.52;52.6;0
13.6;52.5;4.9999999999998295
13.69;52.5;0
13.77;52.5;0
13.85;52.5;0
13.94;52.5;4.9999999999998295
14.02;52.5;0
14.1;52.5;4.9999999999998295
14.19;52.5;4.9999999999998295
14.27;52.5;4.9999999999998295
14.35;52.5;4.9999999999998295
14.44;52.5;4.9999999999998295
14.52;52.5;4.9999999999998295
14.6;52.5;4.9999999999998295
14.69;52.5;4.9999999999998295
14.77;52.4;33.84615384615407
14.85;52.4;33.84615384615407
14.94;52.5;4.9999999999998295
15.02;52.4;33.84615384615407
15.1;52.4;33.84615384615407
15.19;52.4;33.84615384615407
15.27;52.4;33.84615384615407
15.35;52.4;33.84615384615407
15.44;52.4;33.84615384615407
15.52;52.4;33.84615384615407
15.6;52.4;33.84615384615407
15.69;52.4;33.84615384615407
15.77;52.4;33.84615384615407
15.85;52.4;33.84615384615407
15.94;52.4;33.84615384615407
16.02;52.4;33.84615384615407
16.1;52.4;33.84615384615407
16.19;52.4;62.692307692308304
16.27;52.3;62.692307692308304
16.35;52.4;62.692307692308304
16.44;52.4;62.692307692308304
16.52;52.4;62.692307692308304
16.6;52.4;62.692307692308304
16.69;52.4;62.692307692308304
16.77;52.4;62.692307692308304
16.85;52.4;62.692307692308304
16.94;52.3;62.692307692308304
17.02;52.3;62.692307692308304
17.1;52.2;91.53846153846052
17.19;52.2;91.53846153846052
17.27;52.2;91.53846153846052
17.35;52.2;91.53846153846052
17.44;52.2;91.53846153846052
17.52;52.2;91.53846153846052
17.6;52.2;91.53846153846052
17.69;52.2;91.53846153846052
17.77;52.2;91.53846153846052
17.85;52.2;91.53846153846052
17.94;52.2;62.692307692308304
18.02;52.2;91.53846153846052
18.1;52.2;91.53846153846052
18.19;52.2;91.53846153846052
18.27;52.2;91.53846153846052
18.35;52.2;91.53846153846052
18.44;52.2;91.53846153846052
18.52;52.2;91.53846153846052
18.6;52.2;91.53846153846052
18.69;52.2;91.53846153846052
18.77;52.2;91.53846153846052
18.85;52.2;91.53846153846052
18.94;52.2;91.53846153846052
19.02;52.2;91.53846153846052
19.1;52.2;91.53846153846052
19.19;52.2;91.53846153846052
19.27;52.2;91.53846153846052
19.35;52.2;91.53846153846052
19.44;52.2;91.53846153846052
19.52;52.2;120.38461538461476
19.6;52.2;91.53846153846052
19.69;52.1;120.38461538461476
19.77;52.2;91.53846153846052
19.86;52.1;91.53846153846052
19.94;52.1;120.38461538461476
20.02;52.1;120.38461538461476
20.11;52.1;120.38461538461476
20.19;52.1;120.38461538461476
20.27;52.1;91.53846153846052
20.36;52.1;120.38461538461476
20.44;52.2;91.53846153846052
20.52;52.2;91.53846153846052
20.61;52.2;91.53846153846052
20.69;52.2;91.53846153846052
20.77;52.2;91.53846153846052
20.86;52.2;91.53846153846052
20.94;52.2;91.53846153846052
21.02;52.2;91.53846153846052
21.11;52.2;91.53846153846052
21.19;52.2;91.53846153846052
21.27;52.2;91.53846153846052
21.36;52.2;91.53846153846052
21.44;52.2;91.53846153846052
21.52;52.2;91.53846153846052
21.61;52.2;91.53846153846052
21.69;52.2;91.53846153846052
21.77;52.2;91.53846153846052
21.86;52.1;91.53846153846052
21.94;52.2;91.53846153846052
22.02;52.2;120.38461538461476
22.11;52.2;120.38461538461476
22.19;52.2;91.53846153846052
22.27;52.2;91.53846153846052
22.36;52.2;91.53846153846052
22.44;52.2;91.53846153846052
22.52;52.2;91.53846153846052
22.61;52.2;91.53846153846052
22.69;52.2;886.5384615384614
22.77;52.2;886.5384615384614
22.86;52.2;886.5384615384614
22.94;52.2;886.5384615384614
23.02;52.2;886.5384615384614
23.11;52.2;886.5384615384614
23.19;52.2;886.5384615384614
23.27;52.2;886.5384615384614
23.36;52.2;886.5384615384614
23.44;52.2;886.5384615384614
23.52;52.2;887.6923076923074
23.61;52.2;887.6923076923074
23.69;52.2;887.6923076923074
23.77;52.2;887.6923076923074
23.86;52.3;887.6923076923074
23.94;52.4;888.8461538461536
24.02;52.4;888.8461538461536
24.11;52.4;888.8461538461536
24.19;52.4;888.8461538461536
24.27;52.4;888.8461538461536
24.36;52.4;888.8461538461536
24.44;52.4;889.9999999999998
24.52;52.4;888.8461538461536
24.61;52.5;889.9999999999998
24.69;52.6;889.9999999999998
24.77;52.6;891.153846153846
24.86;52.6;891.153846153846
24.94;52.6;891.153846153846
25.02;52.6;891.153846153846
25.11;52.6;891.153846153846
25.19;52.6;891.153846153846
25.27;52.7;891.153846153846
25.36;52.7;892.3076923076922
25.44;52.7;892.3076923076922
25.52;52.7;893.4615384615381
25.61;52.7;893.4615384615381
25.69;52.7;893.4615384615381
25.77;52.7;893.4615384615381
25.86;52.7;893.4615384615381
25.94;52.8;893.4615384615381
26.02;52.8;893.4615384615381
26.11;52.8;894.6153846153843
26.19;52.8;894.6153846153843
26.27;52.8;895.7692307692305
26.36;52.8;895.7692307692305
26.44;52.8;895.7692307692305
26.52;52.8;895.7692307692305
26.61;53.1;896.9230769230767
26.69;53.1;896.9230769230767
26.77;53.1;896.9230769230767
26.86;53.1;896.9230769230767
26.94;53.1;898.0769230769229
27.02;53.1;899.230769230769
27.11;53.1;899.230769230769
27.19;53.1;899.230769230769
27.27;53.1;900.3846153846152
27.36;53.4;900.3846153846152
27.44;53.4;900.3846153846152
27.52;53.4;901.5384615384614
27.61;53.4;901.5384615384614
27.69;53.4;901.5384615384614
27.77;53.4;902.6923076923076
27.86;53.4;902.6923076923076
27.94;53.4;903.8461538461536
28.02;53.7;903.8461538461536
28.11;53.7;903.8461538461536
28.19;53.7;904.9999999999998
28.28;53.7;904.9999999999998
28.36;53.7;906.153846153846
28.44;53.7;906.153846153846
28.53;53.7;906.153846153846
28.61;53.7;907.3076923076922
28.69;54.0;907.3076923076922
28.78;54.1;908.4615384615383
28.86;54.1;908.4615384615383
28.94;54.1;909.6153846153845
29.03;54.1;909.6153846153845
29.11;54.1;909.6153846153845
29.19;54.1;910.7692307692305
29.28;54.1;911.9230769230767
29.36;54.4;911.9230769230767
29.44;54.5;911.9230769230767
29.53;54.5;913.0769230769229
29.61;54.5;913.0769230769229
29.69;54.5;914.230769230769
29.78;54.5;914.230769230769
29.86;54.5;915.3846153846152
29.94;54.5;915.3846153846152
30.03;54.5;915.3846153846152
30.11;54.9;917.6923076923074
30.19;54.8;916.5384615384612
30.28;54.8;917.6923076923074
30.36;54.8;917.6923076923074
30.44;54.8;918.8461538461536
30.53;54.8;918.8461538461536
30.61;54.8;919.9999999999998
30.69;54.8;919.9999999999998
30.78;55.2;919.9999999999998
30.86;55.3;922.3076923076922
30.94;55.3;922.3076923076922
31.03;55.3;923.4615384615383
31.11;55.3;923.4615384615383
31.19;55.3;924.6153846153845
31.28;55.3;924.6153846153845
31.36;55.3;925.7692307692305
31.44;55.6;925.7692307692305
31.53;55.6;925.7692307692305
31.61;55.7;926.9230769230767
31.69;55.7;928.0769230769229
31.78;55.7;928.0769230769229
31.86;55.7;929.230769230769
31.94;55.7;929.230769230769
32.03;55.7;930.3846153846152
32.11;56.0;930.3846153846152
32.19;56.1;931.5384615384614
32.28;56.2;931.5384615384614
32.36;56.2;932.6923076923076
32.44;56.2;932.6923076923076
32.53;56.2;933.8461538461536
32.61;56.2;934.9999999999998
32.69;56.2;934.9999999999998
32.78;56.5;936.153846153846
32.86;56.5;936.153846153846
32.94;56.6;937.3076923076922
33.03;56.6;937.3076923076922
33.11;56.6;938.4615384615383
33.19;56.6;938.4615384615383
33.28;56.6;939.6153846153843
33.36;56.6;940.7692307692305
33.44;56.6;940.7692307692305
33.53;57.0;941.9230769230767
33.61;57.1;943.0769230769229
33.69;57.1;943.0769230769229
33.78;57.1;943.0769230769229
33.86;57.1;944.230769230769
33.94;57.1;944.230769230769
34.03;57.1;946.5384615384614
34.11;57.4;946.5384615384614
34.19;57.5;947.6923076923076
34.28;57.5;947.6923076923076
34.36;57.6;948.8461538461536
34.44;57.6;948.8461538461536
34.53;57.6;949.9999999999998
34.61;57.6;951.153846153846
34.69;57.6;951.153846153846
34.78;57.6;951.153846153846
34.86;57.9;952.3076923076922
34.94;58.0;953.4615384615383
35.03;58.0;954.6153846153845
35.11;58.0;954.6153846153845
35.19;58.0;955.7692307692307
35.28;58.0;956.9230769230767
35.36;58.0;958.0769230769229
35.44;58.0;958.0769230769229
35.53;58.4;958.0769230769229
35.61;58.5;959.230769230769
35.69;58.5;959.230769230769
35.78;58.5;667.3846153846152
35.86;58.5;668.0384615384614
35.94;58.5;668.0384615384614
36.03;58.5;668.0384615384614
36.11;58.5;668.6923076923074
36.19;58.5;669.3461538461536
36.28;59.0;669.9999999999998
36.36;59.1;670.653846153846
