Time[min];Temperature[°C];Reference Temperature[°C];Power[W];Power Heater[W];Power Coil[W];Observer state Temperature[°C];Observer state Power[W];Observer state Ambient temperature[°C]
22.03;33.8;35.188;568.0;508.8;127.2;33.867913350283374;1045.5218629754331;22.0
22.19;33.8;35.2876;564.0;453.6;113.39999999999999;33.91762694765647;1032.5998800633108;22.0
22.36;33.9;35.3878;560.0;453.6;113.39999999999999;33.986119545415576;1021.4329150023406;22.0
22.53;33.9;35.4886;577.0;451.20000000000005;112.79999999999998;34.02126713215595;1008.9327626638029;22.0
22.69;34.0;35.5882;569.0;451.20000000000005;112.79999999999998;34.08462115229615;998.0210119754059;22.0
22.86;34.0;35.6884;580.0;456.8;114.2;34.118154268031184;986.8709231634864;22.0
23.03;34.1;35.7886;553.0;456.8;114.2;34.1903776536436;976.4012121187538;22.0
23.19;34.2;35.8876;565.0;444.0;111.00000000000001;34.217868850256025;965.1989000575238;22.0
23.36;34.2;35.9884;536.0;444.0;111.00000000000001;34.29154832992278;954.7966671319735;22.0
23.53;34.3;36.088;519.0;431.99999999999994;108.00000000000001;34.35655723140783;944.0285546646427;22.0
23.69;34.4;36.188199999999995;503.0;431.99999999999994;108.00000000000001;34.42201429908322;932.3779125427716;22.0
23.86;34.4;36.288399999999996;483.0;382.40000000000003;95.60000000000001;34.48581174422617;921.3732635386457;22.0
24.03;34.4;36.3874;504.0;382.40000000000003;95.60000000000001;34.510130094971714;908.7701244067225;22.0
24.19;34.5;36.4876;484.0;400.0;100.0;34.57010846417375;897.4963452691198;22.0
24.36;34.5;36.5878;493.0;400.0;100.0;34.60210048564201;885.8836361126382;22.0
24.53;34.6;36.688;510.0;404.79999999999995;101.2;34.6221302871594;875.2556239888842;22.0
24.69;34.6;36.788199999999996;484.0;404.79999999999995;101.2;34.68323102213641;865.3144599393077;22.0
24.86;34.7;36.8878;500.0;391.99999999999994;98.0;34.70336177910423;854.7956455871499;22.0
25.03;34.7;36.988;462.0;391.99999999999994;98.0;34.77478139946182;844.9980545504166;22.0
25.19;34.7;37.0;438.0;372.8;93.2;34.79823388524315;834.2418879242705;22.0
25.36;34.8;37.0;426.0;372.8;93.2;34.861867190627926;825.3913303625347;22.0
25.53;34.8;37.0;416.0;353.6;88.4;34.891463431732774;814.5923480291071;22.0
25.69;34.9;37.0;403.0;353.6;88.4;34.95801487914582;804.2648903902287;22.0
25.86;34.9;37.0;394.0;335.20000000000005;83.80000000000001;34.987807124276635;793.1529218462066;22.0
26.03;35.0;37.0;389.0;335.20000000000005;83.80000000000001;35.04924569851217;782.6724123550895;22.0
26.19;35.0;37.0;375.0;299.2;74.80000000000001;35.08242896656569;771.5465803818058;22.0
26.36;35.0;37.0;394.0;299.2;74.80000000000001;35.09277107757011;761.0538662669776;22.0
26.53;35.0;37.0;421.0;326.40000000000003;81.60000000000001;35.095299175911215;752.1703478195994;22.0
26.69;35.1;37.0;406.0;326.40000000000003;81.60000000000001;35.157087109638105;744.5836488708244;22.0
26.86;35.1;37.0;404.0;316.8;79.2;35.17999056435499;736.6863896439742;22.0
27.03;35.2;37.0;385.0;316.8;79.2;35.2412383199972;728.3410263501922;22.0
27.19;35.2;37.0;370.0;292.0;73.0;35.27400169394279;718.8386413191305;22.0
27.36;35.2;37.0;397.0;292.0;73.0;35.284064522214955;706.942949507681;22.0
27.53;35.2;37.0;418.0;321.6;80.4;35.286563178157905;699.5502474108364;22.0
27.69;35.3;37.0;397.0;321.6;80.4;35.34442060644567;693.8834104640214;22.0
27.86;35.3;37.0;388.0;305.59999999999997;76.39999999999999;35.37148525320378;686.1906035668575;22.0
28.03;35.4;37.0;392.0;305.59999999999997;76.39999999999999;35.407543338730115;678.8335053477323;22.0
28.19;35.4;37.0;353.0;286.40000000000003;71.60000000000001;35.45734396306726;670.9203840457986;22.0
28.36;35.4;37.0;361.0;286.40000000000003;71.60000000000001;35.47345135632425;662.244412371186;22.0
28.53;35.4;37.0;383.0;292.79999999999995;73.2;35.4780032966966;654.5900737688398;22.0
28.69;35.5;37.0;361.0;292.79999999999995;73.2;35.53173613496865;648.3152530119179;22.0
28.86;35.5;37.0;352.0;274.40000000000003;68.60000000000002;35.56040647830302;641.2944623349028;22.0
29.03;35.5;37.0;366.0;274.40000000000003;68.60000000000002;35.57127683125006;633.4983168069132;22.0
29.19;35.5;37.0;387.0;297.59999999999997;74.39999999999999;35.57421692973485;626.7494522158192;22.0
29.36;35.6;37.0;356.0;297.59999999999997;74.39999999999999;35.627162465066355;621.2584813500181;22.0
29.53;35.6;37.0;344.0;271.20000000000005;67.8;35.657697615301004;614.140672093077;22.0
29.69;35.6;37.0;356.0;271.20000000000005;67.8;35.66740527028029;607.0256688287856;22.0
29.86;35.6;37.0;381.0;288.8;72.2;35.66993054376201;601.4677502888248;22.0
30.03;35.7;37.0;336.0;288.8;72.2;35.72777568849425;595.9834795318299;22.0
30.19;35.7;37.0;330.0;255.2;63.8;35.75515705816157;588.8914069658725;22.0
30.36;35.7;37.0;346.0;255.2;63.8;35.76378632896826;581.881915318217;22.0
30.53;35.7;37.0;365.0;280.8;70.2;35.76606225869692;575.8446837605181;22.0
30.69;35.8;37.0;352.0;280.8;70.2;35.80827196183388;571.0446373255326;22.0
30.86;35.8;37.0;299.0;250.39999999999998;62.6;35.84363138776597;565.4904691213103;22.0
31.03;35.8;37.0;299.0;250.39999999999998;62.6;35.85733784400199;558.5781127065292;22.0
31.19;35.8;37.0;314.0;263.2;65.8;35.861310529181694;552.3749426817105;22.0
31.36;35.8;37.0;331.0;263.2;65.8;35.862070697257074;547.2379868675663;22.0
31.53;35.8;37.0;346.0;294.40000000000003;73.60000000000001;35.86185237509808;543.0801595667292;22.0
31.7;35.9;37.0;314.0;294.40000000000003;73.60000000000001;35.923389697278445;539.3874389355582;22.0
31.86;35.9;37.0;295.0;247.20000000000002;61.800000000000004;35.946286975109736;534.1675408103023;22.0
32.03;35.9;37.0;303.0;247.20000000000002;61.800000000000004;35.9548733257652;528.2757133216675;22.0
32.2;35.9;37.0;317.0;265.59999999999997;66.4;35.95723943792299;523.1402655370636;22.0
32.36;36.0;37.0;286.0;265.59999999999997;66.4;36.014979771998554;518.7533585270818;22.0
32.53;36.0;37.0;264.0;220.79999999999998;55.2;36.042690703134696;512.208807692226;22.0
32.7;36.0;37.0;273.0;220.79999999999998;55.2;36.05119974432905;505.67103948759996;22.0
32.86;36.0;37.0;294.0;242.40000000000003;60.6;36.05338638159045;500.4578380440944;22.0
33.03;36.1;37.0;278.0;242.40000000000003;60.6;36.09494838714562;495.7802415029007;22.0
33.2;36.1;37.0;243.0;195.20000000000002;48.800000000000004;36.13306464336464;489.54289032183334;22.0
33.36;36.1;37.0;249.0;195.20000000000002;48.800000000000004;36.145404618283415;482.5791527147073;22.0
33.53;36.1;37.0;267.0;200.0;50.0;36.14894486217259;476.40804793091615;22.0
33.7;36.1;37.0;285.0;200.0;50.0;36.14957330382485;471.30605872932927;22.0
33.86;36.1;37.0;305.0;227.2;56.8;36.14931153963644;467.165577156332;22.0
34.03;36.1;37.0;318.0;227.2;56.8;36.148893918835114;464.16997123907754;22.0
34.2;36.1;37.0;328.0;247.20000000000002;61.800000000000004;36.14843255797088;461.5660792671041;22.0
34.36;36.2;37.0;273.0;247.20000000000002;61.800000000000004;36.205429273240135;459.2214261690013;22.0
34.53;36.2;37.0;252.0;199.2;49.800000000000004;36.23288759694666;454.27292529781164;22.0
34.7;36.2;37.0;260.0;199.2;49.800000000000004;36.24162122802955;448.9594148370922;22.0
34.86;36.2;37.0;273.0;207.2;51.8;36.24412634721684;444.2138746132796;22.0
35.03;36.2;37.0;288.0;207.2;51.8;36.24452919619501;440.3441284376187;22.0
35.2;36.2;37.0;304.0;228.0;56.99999999999999;36.24434269382303;437.58113189836854;22.0
35.36;36.3;37.0;248.0;228.0;56.99999999999999;36.29686676866249;434.82984967493996;22.0
35.53;36.3;37.0;229.0;177.60000000000002;44.400000000000006;36.3273025250841;429.74895468497465;22.0
35.7;36.3;37.0;238.0;177.60000000000002;44.400000000000006;36.33716870662178;423.9477112684467;22.0
35.86;36.3;37.0;230.0;190.4;47.599999999999994;36.33974957933548;419.3489687627605;22.0
36.03;36.3;37.0;245.0;190.4;47.599999999999994;36.34029453140997;415.1149516806123;22.0
36.2;36.3;37.0;258.0;212.8;53.2;36.340089455029194;411.74278644172676;22.0
36.36;36.3;37.0;269.0;212.8;53.2;36.33970881615761;409.08608745707005;22.0
