Time[min];Temperature[°C];Reference Temperature[°C];Power[W];Observer state Temperature[°C];Observer state Power[W];Observer state Ambient temperature[°C]
58.22;98.3;99.0;1700.0;98.5511787338728;2167.2473174493866;22.0
58.39;98.3;99.0;1700.0;98.52240371723745;2165.7712068379883;22.0
58.56;98.3;99.0;1700.0;98.51699711295936;2164.442799409109;22.0
58.72;98.3;99.0;1700.0;98.5103393599997;2163.1818454119084;22.0
58.89;98.2;99.0;1700.0;98.49882786311171;2161.951368950861;22.0
59.06;98.3;99.0;1700.0;98.45373982018448;2160.595589525976;22.0
59.22;98.2;99.0;1700.0;98.46850507880688;2159.698876479008;22.0
59.39;98.2;99.0;1700.0;98.42251895278012;2158.419996815068;22.0
59.56;98.1;99.0;1700.0;98.3845725074337;2157.220903193279;22.0
59.72;98.1;99.0;1700.0;98.33276573103981;2156.00200745213;22.0
59.89;98.1;99.0;1700.0;98.31496359257835;2154.991060319745;22.0
60.06;98.1;99.0;1700.0;98.30890980911596;2154.092007892923;22.0
60.22;98.1;99.0;1700.0;98.30674867767222;2153.2560676813805;22.0
60.39;98.1;99.0;1700.0;98.28392106551136;2152.342202620591;22.0
60.56;98.0;99.0;1700.0;98.2794698985459;2151.5548938826955;22.0
60.73;98.0;99.0;1700.0;98.23091105687122;2150.578328234561;22.0
60.89;97.9;99.0;1700.0;98.2044744919982;2149.7461002931605;22.0
61.06;97.9;99.0;1700.0;98.14362051079956;2148.8474316098345;22.0
61.23;97.9;99.0;1700.0;98.16577044616838;2148.314368681335;22.0
61.39;98.0;99.0;1700.0;98.14036634799285;2147.5671271202987;22.0
61.56;97.9;99.0;1700.0;98.14159560027741;2146.9866817987145;22.0
61.73;97.9;99.0;1700.0;98.1174236527292;2146.2994966453866;22.0
61.89;97.9;99.0;1650.0;98.10907172275482;2144.492496719583;22.0
62.06;97.9;99.0;1650.0;98.09964374717646;2141.618771306463;22.0
62.23;97.9;99.0;1650.0;98.09156274611975;2138.8595584968843;22.0
62.39;97.9;99.0;1650.0;98.04397780690473;2135.96556709528;22.0
62.56;97.7;99.0;1650.0;98.03141282560225;2133.3814006090984;22.0
62.73;97.7;99.0;1650.0;97.95158452249039;2130.7807519093044;22.0
62.89;97.7;99.0;1650.0;97.9008135112027;2128.235137389332;22.0
63.06;97.6;99.0;1650.0;97.83985228577663;2125.6842751327654;22.0
63.23;97.6;99.0;1650.0;97.81504685123241;2123.446437826969;22.0
63.39;97.5;99.0;1650.0;97.74873313261902;2121.0646002953026;22.0
63.56;97.4;99.0;1650.0;97.69819338931278;2118.850580084554;22.0
63.73;97.4;99.0;1650.0;97.63460155035004;2116.6697442867326;22.0
63.89;97.3;99.0;1650.0;97.58464603950648;2114.6049801386844;22.0
64.06;97.3;99.0;1650.0;97.5258100352537;2112.777670250394;22.0
64.23;97.3;99.0;1700.0;97.49512186787085;2111.9343529728503;22.0
64.39;97.2;99.0;1700.0;97.43705281723257;2112.4247991632697;22.0
64.56;97.2;99.0;1700.0;97.41307878903227;2113.0635140718337;22.0
64.73;97.1;99.0;1700.0;97.34734866196908;2113.4628702009013;22.0
64.89;97.1;99.0;1700.0;97.33996779781307;2114.1410046471124;22.0
65.06;97.1;99.0;1700.0;97.32345146151313;2114.685572190016;22.0
65.23;97.1;99.0;1700.0;97.33407069395206;2115.39752782123;22.0
65.39;97.1;99.0;1700.0;97.30461672768132;2115.893433672073;22.0
65.56;97.1;99.0;1700.0;97.30252887707064;2116.5006934891576;22.0
65.73;97.1;99.0;1700.0;97.27656326910952;2116.9679096887467;22.0
65.89;97.1;99.0;1700.0;97.29315135274119;2117.6318823537745;22.0
66.06;97.1;99.0;1700.0;97.27180335646543;2118.0742401844163;22.0
66.23;97.1;99.0;1700.0;97.30270283674423;2118.755421101848;22.0
66.39;97.1;99.0;1700.0;97.30219627803946;2119.207406156028;22.0
66.56;97.1;99.0;1700.0;97.31996336920717;2119.784201147648;22.0
66.73;97.2;99.0;1700.0;97.31825795776203;2120.2533032099363;22.0
66.89;97.3;99.0;1700.0;97.42031414082744;2121.201530985485;22.0
67.06;97.3;99.0;1700.0;97.46519648942066;2121.834950325642;22.0
67.23;97.2;99.0;1700.0;97.4791206462102;2122.2907596650075;22.0
67.39;97.3;99.0;1700.0;97.45886010396919;2122.568036375945;22.0
67.56;97.3;99.0;1700.0;97.49533438059804;2123.1057043675432;22.0
67.73;97.3;99.0;1700.0;97.49453446692394;2123.4086544044962;22.0
67.89;97.4;99.0;1700.0;97.56095392587648;2124.0655047347955;22.0
68.06;97.4;99.0;1700.0;97.54043850481872;2124.2687835514353;22.0
68.23;97.4;99.0;1700.0;97.58091956649886;2124.7635479304954;22.0
68.39;97.4;99.0;1700.0;97.58368986791822;2125.0521852596517;22.0
68.56;97.4;99.0;1700.0;97.59590506592971;2125.378877534039;22.0
68.73;97.4;99.0;1700.0;97.59301874186554;2125.6176720204344;22.0
68.89;97.4;99.0;1700.0;97.59915565907872;2125.891638377029;22.0
69.06;97.4;99.0;1700.0;97.60132050501205;2126.1371636388694;22.0
69.23;97.4;99.0;1700.0;97.62706475021939;2126.4897041337517;22.0
69.39;97.5;99.0;1700.0;97.61896976894013;2126.664219959965;22.0
69.56;97.5;99.0;1700.0;97.66954870696848;2127.116117657792;22.0
69.73;97.5;99.0;1700.0;97.66213424823977;2127.269725401035;22.0
69.89;97.5;99.0;1700.0;97.71459688245861;2127.709521464864;22.0
70.06;97.5;99.0;1700.0;97.70668201021448;2127.838256133772;22.0
70.23;97.6;99.0;1700.0;97.75642481964275;2128.229422963633;22.0
70.39;97.6;99.0;1700.0;97.78680828389919;2128.5271163683;22.0
70.56;97.6;99.0;1700.0;97.79717230754278;2128.7154827844165;22.0
70.73;97.6;99.0;1700.0;97.80067845854832;2128.8608076855185;22.0
70.89;97.6;99.0;1700.0;97.8132946463306;2129.046940501144;22.0
71.06;97.7;99.0;1700.0;97.80630542457688;2129.1283758963496;22.0
71.23;97.6;99.0;1700.0;97.84156452314637;2129.4144065147834;22.0
71.39;97.6;99.0;1700.0;97.81615114947587;2129.391822931345;22.0
71.56;97.6;99.0;1700.0;97.83855999766614;2129.597070901078;22.0
71.73;97.6;99.0;1700.0;97.81488079230793;2129.577757109311;22.0
71.89;97.6;99.0;1700.0;97.80688138489889;2129.634680925996;22.0
72.06;97.6;99.0;1700.0;97.80412053019343;2129.715591035129;22.0
72.23;97.7;99.0;1700.0;97.8608859086354;2130.08593982093;22.0
72.39;97.6;99.0;1700.0;97.85403862321722;2130.130967928439;22.0
72.56;97.7;99.0;1700.0;97.88205017532434;2130.343928103785;22.0
72.73;97.7;99.0;1700.0;97.86114853872552;2130.308503778946;22.0
72.89;97.7;99.0;1700.0;97.88822439874384;2130.5094972857446;22.0
73.06;97.7;99.0;1700.0;97.89763919443358;2130.616518970503;22.0
73.23;97.7;99.0;1700.0;97.90091636105856;2130.689472714758;22.0
73.39;97.7;99.0;1700.0;97.88804915261808;2130.6806560780383;22.0
73.56;97.7;99.0;1700.0;97.8975955154266;2130.781826817396;22.0
73.73;97.7;99.0;1700.0;97.90094143325362;2130.8494359501537;22.0
73.89;97.7;99.0;1700.0;97.90202965257573;2130.8989029258714;22.0
74.06;97.7;99.0;1700.0;97.89478574115277;2130.9100167642746;22.0
74.23;97.7;99.0;1700.0;97.8999743904908;2130.981445856846;22.0
74.39;97.7;99.0;1700.0;97.88486539270043;2130.9493200131005;22.0
74.56;97.7;99.0;1700.0;97.89660087635039;2131.0515049131186;22.0
74.73;97.7;99.0;1700.0;97.90060047969882;2131.11148687788;22.0
74.9;97.7;99.0;1700.0;97.92005318486972;2131.244910057791;22.0
75.06;97.7;99.0;1700.0;97.90875651164481;2131.2227692742454;22.0
75.23;97.7;99.0;1700.0;97.9456443361668;2131.440136084739;22.0
75.4;97.7;99.0;1700.0;97.93760990099764;2131.425481369115;22.0
75.56;97.7;99.0;1700.0;97.9322686649455;2131.4222318581888;22.0
75.73;97.7;99.0;1700.0;97.91294354034245;2131.3542801217636;22.0
75.9;97.7;99.0;1700.0;97.90625381952921;2131.350863268771;22.0
76.06;97.7;99.0;1700.0;97.90397172861344;2131.3689479022173;22.0
76.23;97.7;99.0;1700.0;97.90318155816664;2131.3939703424467;22.0
76.4;97.7;99.0;1700.0;97.90291811904005;2131.4201161892115;22.0
76.56;97.7;99.0;1700.0;97.90282907554217;2131.446278209387;22.0
76.73;97.7;99.0;1700.0;97.89612686435791;2131.438862304207;22.0
76.9;97.7;99.0;1700.0;97.90050558011036;2131.4862970487243;22.0
77.06;97.7;99.0;1700.0;97.90200425911465;2131.5176945492203;22.0
77.23;97.7;99.0;1700.0;97.90249680656449;2131.5409753401664;22.0
77.4;97.7;99.0;1700.0;97.90269686467914;2131.5640664087678;22.0
77.56;97.7;99.0;1700.0;97.90276772071947;2131.585639682247;22.0
77.73;97.7;99.0;1700.0;97.90279387197039;2131.6058103587848;22.0
77.9;97.7;99.0;1700.0;97.90280523356815;2131.6256043982016;22.0
78.06;97.7;99.0;1700.0;97.90281104043332;2131.6442779672893;22.0
78.23;97.7;99.0;1700.0;97.90281494787845;2131.6622337450212;22.0
78.4;97.7;99.0;1700.0;97.90281812356197;2131.6795046978823;22.0
78.56;97.7;99.0;1650.0;97.90280997713181;2130.9799577679805;22.0
78.73;97.7;99.0;1650.0;97.90261411027845;2128.6487596390866;22.0
78.9;97.7;99.0;1650.0;97.90230758371086;2126.3928815402114;22.0
79.06;97.7;99.0;1650.0;97.90197644612951;2124.2486926459783;22.0
79.23;97.7;99.0;1650.0;97.90164028014719;2122.1615798747043;22.0
79.4;97.6;99.0;1650.0;97.8438992954414;2119.8951757886093;22.0
79.56;97.6;99.0;1650.0;97.81735250430891;2118.035534617343;22.0
79.73;97.6;99.0;1650.0;97.80634776398185;2116.123163292065;22.0
79.9;97.6;99.0;1650.0;97.7865175053555;2114.262885490579;22.0
80.06;97.4;99.0;1680.0;97.74288461962955;2113.494326766662;22.0
80.23;97.4;99.0;1680.0;97.67118904331741;2112.9022364692155;22.0
80.4;97.4;99.0;1680.0;97.62493389547956;2112.458597682784;22.0
80.56;97.4;99.0;1680.0;97.60861410870962;2112.173471092264;22.0
80.73;97.4;99.0;1680.0;97.60313191298681;2111.9557122889505;22.0
80.9;97.4;99.0;1680.0;97.60122020543908;2111.763717231404;22.0
81.06;97.4;99.0;1680.0;97.6005810371599;2111.6016667599883;22.0
81.23;97.4;99.0;1680.0;97.60030622576373;2111.43217583991;22.0
81.4;97.4;99.0;1680.0;97.60019322177514;2111.2689544911254;22.0
81.56;97.4;99.0;1680.0;97.60013742443677;2111.1113277878703;22.0
81.73;97.4;99.0;1680.0;97.60010223795004;2110.959853204606;22.0
81.9;97.4;99.0;1680.0;97.60007473410589;2110.8142301749344;22.0
82.06;97.3;99.0;1680.0;97.55952640176747;2110.4750234783514;22.0
82.23;97.4;99.0;1680.0;97.56755021292074;2110.388618257156;22.0
82.4;97.3;99.0;1680.0;97.5120797340847;2109.9896905177206;22.0
82.56;97.3;99.0;1680.0;97.50469273765613;2109.8557755564852;22.0
82.73;97.2;99.0;1680.0;97.47232529538175;2109.593359267623;22.0
82.9;97.3;99.0;1680.0;97.48202436696897;2109.5481399963246;22.0
83.06;97.2;99.0;1680.0;97.45967910021845;2109.3450056826828;22.0
83.23;97.3;99.0;1680.0;97.46752715159137;2109.30142212049;22.0
83.4;97.2;99.0;1680.0;97.4478298066337;2109.12098012203;22.0
83.57;97.3;99.0;1680.0;97.4339612017567;2108.9779561930873;22.0
83.73;97.2;99.0;1680.0;97.42094542230117;2108.842553287756;22.0
83.9;97.2;99.0;1680.0;97.44774516680019;2108.9112399798223;22.0
84.07;97.2;99.0;1680.0;97.4165186423347;2108.690369968158;22.0
84.23;97.2;99.0;1680.0;97.40569720161446;2108.5773349503647;22.0
84.4;97.2;99.0;1680.0;97.40199432458115;2108.5037541439306;22.0
84.57;97.2;99.0;1680.0;97.40070619384483;2108.4444785933188;22.0
84.73;97.2;99.0;1680.0;97.4002575495748;2108.3912868877833;22.0
84.9;97.2;99.0;1680.0;97.39547759581343;2108.320423983036;22.0
85.07;97.2;99.0;1680.0;97.398268492674;2108.2929691192044;22.0
85.23;97.2;99.0;1680.0;97.39940118442117;2108.2541410193726;22.0
85.4;97.2;99.0;1680.0;97.39979303028935;2108.212658544953;22.0
85.57;97.2;99.0;1680.0;97.39992290359599;2108.1714882947736;22.0
85.73;97.2;99.0;1680.0;97.39996303775965;2108.1316937548722;22.0
85.9;97.2;99.0;1680.0;97.399972860456;2108.0928198952183;22.0
86.07;97.2;99.0;1680.0;97.39997223721795;2108.0556121948057;22.0
86.23;97.2;99.0;1680.0;97.3999682546234;2108.0200244893867;22.0
86.4;97.2;99.0;1680.0;97.3999632320509;2107.985589713349;22.0
86.57;97.2;99.0;1680.0;97.39995802966894;2107.9526683922268;22.0
86.73;97.2;99.0;1680.0;97.39995337241827;2107.92396627394;22.0
86.9;97.2;99.0;1680.0;97.39994839374143;2107.893576541589;22.0
87.07;97.2;99.0;1680.0;97.3999435861237;2107.864340680452;22.0
87.23;97.2;99.0;1680.0;97.39993895480971;2107.8362149364566;22.0
87.4;97.2;99.0;1680.0;97.39993444472785;2107.8088388010533;22.0
87.57;97.2;99.0;1680.0;97.39993015759998;2107.7828205695955;22.0
87.73;97.2;99.0;1680.0;97.39992596021119;2107.7573485608727;22.0
87.9;97.2;99.0;1680.0;97.39992194824573;2107.7330023531663;22.0
88.07;97.2;99.0;1680.0;97.39991811281274;2107.7097276019535;22.0
88.23;97.2;99.0;1680.0;97.39991440229011;2107.687210915154;22.0
88.4;97.2;99.0;1680.0;97.39991089657465;2107.665937088283;22.0
88.57;97.2;99.0;1680.0;97.39990748325702;2107.6452239693085;22.0
88.73;97.2;99.0;1680.0;97.3999042003173;2107.6253020282275;22.0
88.9;97.2;99.0;1680.0;97.39990104277122;2107.606141017396;22.0
89.07;97.2;99.0;1680.0;97.39989830779845;2107.5895443184436;22.0
89.24;97.2;99.0;1680.0;97.3998953924682;2107.571853151928;22.0
89.4;97.2;99.0;1680.0;97.41719317573808;2107.639035487549;22.0
89.57;97.3;99.0;1680.0;97.41550127896753;2107.6122741977283;22.0
89.74;97.2;99.0;1680.0;97.40893858677904;2107.5608841609137;22.0
89.9;97.2;99.0;1680.0;97.40304972266743;2107.515596983798;22.0
90.07;97.2;99.0;1680.0;97.40096651358321;2107.4903686856087;22.0
90.24;97.2;99.0;1680.0;97.4165524475029;2107.553769710141;22.0
90.4;97.2;99.0;1680.0;97.4056692908117;2107.484241504185;22.0
90.57;97.3;99.0;1680.0;97.42068015316904;2107.5457013739747;22.0
90.74;97.2;99.0;1680.0;97.41523899326374;2107.5016350875376;22.0
90.9;97.3;99.0;1680.0;97.4234715172584;2107.528977019624;22.0
91.07;97.2;99.0;1680.0;97.42942574595146;2107.542744564893;22.0
91.24;97.3;99.0;1680.0;97.46761354402577;2107.7171419465662;22.0
91.4;97.2;99.0;1680.0;97.49253702364841;2107.816664544573;22.0
91.57;97.3;99.0;1680.0;97.51980311460686;2107.9275319930057;22.0
91.74;97.3;99.0;1680.0;97.51052154015858;2107.851496701521;22.0
91.9;97.4;99.0;1680.0;97.55477291972706;2108.0424863927346;22.0
92.07;97.4;99.0;1680.0;97.56543928211096;2108.059188976973;22.0
92.24;97.4;99.0;1680.0;97.54739661081383;2107.9360742154327;22.0
92.4;97.4;99.0;1680.0;97.5777906101428;2108.0562582442935;22.0
92.57;97.4;99.0;1680.0;97.58317769054841;2108.0497392014795;22.0
92.74;97.4;99.0;1680.0;97.58374591334318;2108.0177996449684;22.0
92.9;97.4;99.0;1680.0;97.58341251380527;2107.9876826778045;22.0
93.07;97.4;99.0;1680.0;97.59398314507628;2108.008335603023;22.0
93.24;97.4;99.0;1680.0;97.59767875160729;2107.9942130246327;22.0
93.4;97.4;99.0;1680.0;97.59893362927495;2107.969072890935;22.0
93.57;97.4;99.0;1680.0;97.5993710106687;2107.9403537268727;22.0
93.74;97.4;99.0;1680.0;97.59951478476259;2107.911996969821;22.0
93.91;97.5;99.0;1680.0;97.59956245054636;2107.8839084650854;22.0
94.07;97.4;99.0;1680.0;97.60352333594963;2107.8754942590826;22.0
94.24;97.5;99.0;1680.0;97.61112185995185;2107.8865373986855;22.0
94.41;97.5;99.0;1680.0;97.63167933065274;2107.9589258391943;22.0
94.57;97.5;99.0;1680.0;97.63706362994155;2107.9552289700905;22.0
94.74;97.5;99.0;1680.0;97.66016144339926;2108.037791203646;22.0
94.91;97.6;99.0;1680.0;97.68034730077594;2108.1041116923184;22.0
95.07;97.5;99.0;1680.0;97.70114871899038;2108.1697658087373;22.0
95.24;97.6;99.0;1680.0;97.7194686079234;2108.227926259946;22.0
95.41;97.4;99.0;1680.0;97.72697086052828;2108.221485243046;22.0
95.57;97.5;99.0;1680.0;97.67762113137086;2107.9424259876873;22.0
95.74;97.4;99.0;1680.0;97.66345435653194;2107.8416274506417;22.0
95.91;97.5;99.0;1680.0;97.66005611519377;2107.8015070106144;22.0
96.07;97.5;99.0;1680.0;97.69292254513276;2107.9390991833147;22.0
96.24;97.6;99.0;1680.0;97.70740591296162;2107.9822257883548;22.0
96.41;97.5;99.0;1680.0;97.76422172705884;2108.2341448767465;22.0
96.57;97.6;99.0;1680.0;97.77275102093442;2108.237874056795;22.0
96.74;97.6;99.0;1680.0;97.79001458127104;2108.2837520352414;22.0
96.91;97.6;99.0;1680.0;97.79611433550704;2108.272583403145;22.0
97.07;97.6;99.0;1680.0;97.79820806273266;2108.242026383727;22.0
97.24;97.6;99.0;1680.0;97.79891456833901;2108.2060992900283;22.0
97.41;97.6;99.0;1680.0;97.79915195384035;2108.169479614235;22.0
97.58;97.7;99.0;1680.0;97.8272995457891;2108.272826801899;22.0
97.74;97.6;99.0;1680.0;97.82735024890077;2108.2310658906067;22.0
97.91;97.7;99.0;1680.0;97.81973082202248;2108.160006799274;22.0
98.08;97.6;99.0;1680.0;97.86153998822397;2108.328107731965;22.0
98.24;97.7;99.0;1680.0;97.8730155842938;2108.344334611693;22.0
98.41;97.7;99.0;1680.0;97.89006291817941;2108.385753659091;22.0
98.58;97.7;99.0;1680.0;97.89598183348187;2108.3711937259486;22.0
98.74;97.7;99.0;1680.0;97.89804136661596;2108.338063228065;22.0
98.91;97.7;99.0;1680.0;97.89875015501013;2108.299348550643;22.0
99.08;97.7;99.0;1680.0;97.8989872037027;2108.2602878338134;22.0
99.24;97.7;99.0;1680.0;97.89906547520816;2108.221932979687;22.0
99.41;97.7;99.0;1680.0;97.89908881189506;2108.1845453790816;22.0
99.58;97.7;99.0;1680.0;97.8990930524468;2108.1482803705594;22.0
99.74;97.7;99.0;1680.0;97.8990908666855;2108.113984853391;22.0
99.91;97.7;99.0;1680.0;97.8990866110868;2108.080777494878;22.0
100.08;97.7;99.0;1680.0;97.9154023430607;2108.1278379044415;22.0
100.24;97.8;99.0;1680.0;97.90470920793054;2108.041655406311;22.0
100.41;97.7;99.0;1680.0;97.91394994188974;2108.054739627095;22.0
100.58;97.8;99.0;1680.0;97.92356319256689;2108.072582853456;22.0
100.74;97.8;99.0;1680.0;97.97276108935473;2108.2823762376893;22.0
100.91;97.9;99.0;1680.0;97.96937213480501;2108.2282632152805;22.0
101.08;97.8;99.0;1680.0;98.01364965388254;2108.4062619165834;22.0
101.24;97.9;99.0;1680.0;98.0141574791653;2108.3701376623694;22.0
101.41;97.8;99.0;1680.0;98.0396760943585;2108.451551085828;22.0
101.58;97.9;99.0;1680.0;98.04742980896096;2108.446643282004;22.0
101.74;97.9;99.0;1680.0;98.08143552265493;2108.567714309118;22.0
101.91;97.9;99.0;1680.0;98.07528690892484;2108.4892303857805;22.0
102.08;97.9;99.0;1680.0;98.09074295046688;2108.5185684001576;22.0
102.24;97.9;99.0;1680.0;98.0841008486913;2108.4398197705036;22.0
102.41;97.9;99.0;1680.0;98.09375312422186;2108.442687597659;22.0
102.58;97.9;99.0;1680.0;98.09704690935999;2108.4146278277963;22.0
102.74;97.9;99.0;1680.0;98.09811153204605;2108.38104024129;22.0
102.91;97.9;99.0;1680.0;98.09247175928955;2108.3114912226088;22.0
103.08;97.9;99.0;1680.0;98.10195827561462;2108.317488376213;22.0
103.24;97.9;99.0;1680.0;98.09986949325678;2108.268123976242;22.0
103.41;97.9;99.0;1680.0;98.09913710742616;2108.227045204542;22.0
103.58;97.9;99.0;1680.0;98.09888139875152;2108.19007422971;22.0
103.74;97.9;99.0;1680.0;98.09878791385648;2108.1546936860227;22.0
103.91;97.9;99.0;1680.0;98.09875290893734;2108.1215468311607;22.0
104.08;97.9;99.0;1680.0;98.0987382659271;2108.092180999364;22.0
104.24;97.9;99.0;1680.0;98.0987293043572;2108.061353300323;22.0
104.41;97.9;99.0;1680.0;98.09872311376269;2108.0318887681415;22.0
104.58;97.9;99.0;1680.0;98.09871789212612;2108.0030471323134;22.0
104.75;97.9;99.0;1680.0;98.0987132445094;2107.9758024533116;22.0
104.91;97.9;99.0;1680.0;98.09870881928516;2107.949284244266;22.0
105.08;97.9;99.0;1680.0;98.0987046473388;2107.924081706111;22.0
105.25;98.0;99.0;1680.0;98.10830059830873;2107.9475508406194;22.0
105.41;97.9;99.0;1680.0;98.16722161820054;2108.2113808075715;22.0
105.58;97.9;99.0;1680.0;98.12652113168328;2107.976361873877;22.0
105.75;97.9;99.0;1680.0;98.15873302106195;2108.1078653406516;22.0
105.91;98.0;99.0;1680.0;98.13876643002257;2107.980849176017;22.0
106.08;97.9;99.0;1680.0;98.13016883232697;2107.910180020113;22.0
106.25;97.9;99.0;1680.0;98.11061873453187;2107.7926429161726;22.0
106.41;97.9;99.0;1680.0;98.1596395400028;2108.0150902301993;22.0
106.58;97.9;99.0;1680.0;98.1197100208473;2107.792058645234;22.0
106.75;98.0;99.0;1680.0;98.1468400191303;2107.9084714276373;22.0
106.91;98.0;99.0;1680.0;98.1682754136264;2107.9905122915475;22.0
107.08;98.0;99.0;1680.0;98.210125700674;2108.1696677861787;22.0
107.25;98.0;99.0;1680.0;98.19692052868409;2108.0727114843808;22.0
107.41;98.0;99.0;1680.0;98.24023228943261;2108.256376161458;22.0
107.58;98.0;99.0;1680.0;98.18287842442386;2107.9365497432227;22.0
107.75;98.0;99.0;1680.0;98.19937593489742;2107.9934774492126;22.0
107.91;98.1;99.0;1680.0;98.19881834449049;2107.9643127886584;22.0
108.08;98.0;99.0;1680.0;98.23931848109373;2108.136567788111;22.0
108.25;98.0;99.0;1680.0;98.18591524787108;2107.843838642971;22.0
108.41;98.0;99.0;1680.0;98.20740160638707;2107.928836722067;22.0
108.58;98.0;99.0;1680.0;98.18159561168635;2107.7785961958716;22.0
108.75;98.0;99.0;1680.0;98.19271202847726;2107.814891454731;22.0
108.91;98.0;99.0;1680.0;98.17838943832538;2107.72418424402;22.0
109.08;98.0;99.0;1680.0;98.19835265795649;2107.805603102794;22.0
109.25;98.1;99.0;1680.0;98.2070126599624;2107.8297378996576;22.0
109.41;98.1;99.0;1680.0;98.26643689630797;2108.101529567321;22.0
109.58;98.0;99.0;1680.0;98.25499141426344;2108.015656511273;22.0
109.75;98.1;99.0;1680.0;98.25671587205699;2107.997433399959;22.0
109.91;98.1;99.0;1680.0;98.22999976555586;2107.841404862882;22.0
110.08;98.0;99.0;1680.0;98.27115146062354;2108.0234348648532;22.0
110.25;98.0;99.0;1680.0;98.22748356623367;2107.7819996198623;22.0
110.41;98.0;99.0;1680.0;98.26548513609539;2107.9516603313537;22.0
110.58;98.0;99.0;1600.0;98.2216796870927;2105.4347560625542;22.0
110.75;98.0;99.0;1600.0;98.21993864573172;2101.656807644442;22.0
110.91;97.9;99.0;1600.0;98.15744239031244;2097.745434054719;22.0
111.08;97.9;99.0;1600.0;98.11783896509455;2094.1381837412255;22.0
111.25;97.8;99.0;1600.0;98.0476475287077;2090.516229824031;22.0
111.41;97.8;99.0;1600.0;98.01357989112124;2087.1725377809994;22.0
111.58;97.7;99.0;1600.0;97.98294677237594;2084.273180942108;22.0
111.75;97.7;99.0;1600.0;97.92555284253686;2081.088345911993;22.0
111.91;97.6;99.0;1600.0;97.87821605374897;2078.07104350185;22.0
112.08;97.6;99.0;1600.0;97.82320429653478;2075.1166280896546;22.0
112.25;97.6;99.0;1600.0;97.80401431373397;2072.4651152155193;22.0
112.41;97.5;99.0;1600.0;97.79711304943633;2069.9887397171333;22.0
112.58;97.5;99.0;1600.0;97.70347020988714;2067.137557165841;22.0
112.75;97.4;99.0;1600.0;97.6594119802623;2064.677685026233;22.0
112.91;97.4;99.0;1600.0;97.6155910882968;2062.2873516567806;22.0
113.08;97.4;99.0;1600.0;97.60030486371102;2060.139929350897;22.0
113.25;97.3;99.0;1600.0;97.53858678025505;2057.8334361735697;22.0
113.41;97.3;99.0;1600.0;97.51794173312823;2055.8272558302674;22.0
113.58;97.3;99.0;1600.0;97.4515212544651;2053.672459682202;22.0
113.75;97.2;99.0;1600.0;97.41581662146682;2051.739551977033;22.0
113.91;97.2;99.0;1600.0;97.39937320752402;2049.9554087348083;22.0
114.08;97.2;99.0;1600.0;97.39366094255367;2048.320932947656;22.0
114.25;97.1;99.0;1600.0;97.34303990637034;2046.518616138362;22.0
114.41;97.1;99.0;1600.0;97.35759240766582;2045.1055847478103;22.0
114.58;97.0;99.0;1600.0;97.2992212827165;2043.3858474926242;22.0
114.75;97.0;99.0;1600.0;97.24936695589314;2041.901939046976;22.0
114.92;96.9;99.0;1600.0;97.2019782330328;2040.3517049152908;22.0
115.08;96.9;99.0;1600.0;97.15769275108121;2038.8681509471096;22.0
115.25;96.9;99.0;1600.0;97.11280240557087;2037.446242973207;22.0
115.42;96.9;99.0;1600.0;97.09734669330378;2036.229453582619;22.0
115.58;96.8;99.0;1600.0;97.03830845133017;2034.8243591986945;22.0
115.75;96.7;99.0;1600.0;97.00767858618651;2033.7236054869356;22.0
115.92;96.8;99.0;1600.0;96.98103241788812;2032.5829014655947;22.0
116.08;96.7;99.0;1600.0;96.96268352857895;2031.5351874020257;22.0
116.25;96.7;99.0;1600.0;96.92587484978007;2030.4325021392046;22.0
116.42;96.7;99.0;1600.0;96.90137174105679;2029.437396965123;22.0
116.58;96.7;99.0;1600.0;96.89279571672756;2028.5532367383962;22.0
116.75;96.7;99.0;1600.0;96.87548458383972;2027.6662581631865;22.0
116.92;96.6;99.0;1600.0;96.84287969298403;2026.7387155186382;22.0
117.08;96.6;99.0;1600.0;96.8068463946275;2025.8230615429447;22.0
117.25;96.5;99.0;1600.0;96.77791015894393;2024.9840320241428;22.0
117.42;96.6;99.0;1600.0;96.77889845597458;2024.3799193149139;22.0
117.58;96.5;99.0;1600.0;96.78468335088169;2023.7629859458355;22.0
117.75;96.6;99.0;1600.0;96.7706159918353;2023.0735221347923;22.0
117.92;96.5;99.0;1600.0;96.75708095655865;2022.410459288914;22.0
118.08;96.6;99.0;1600.0;96.75103991381066;2021.8160032354242;22.0
118.25;96.5;99.0;1600.0;96.72356797700544;2021.1353182695239;22.0
118.42;96.5;99.0;1600.0;96.69961399925623;2020.4868442738448;22.0
118.58;96.5;99.0;1600.0;96.69157188660388;2019.9529189295822;22.0
118.75;96.5;99.0;1600.0;96.66209925386036;2019.329240804026;22.0
118.92;96.4;99.0;1600.0;96.60785438760848;2018.6028611609484;22.0
119.08;96.3;99.0;1600.0;96.59496455771414;2018.1481131848293;22.0
119.25;96.3;99.0;1600.0;96.53331187890869;2017.4359492017527;22.0
119.42;96.3;99.0;1600.0;96.50329281263973;2016.910795633153;22.0
119.58;96.3;99.0;1600.0;96.49256994308301;2016.4892356399891;22.0
119.75;96.2;99.0;1600.0;96.47874270995472;2016.0737902549076;22.0
119.92;96.2;99.0;1600.0;96.41892560905909;2015.451538996782;22.0
