Time[min];Temperature[°C];Power[W];Observer state Temperature[°C];Observer state Power[W];Observer state Ambient temperature[°C]
71.69;53.4;372.0;53.41658885955634;1017.8531609651048;22.0
71.86;53.5;352.0;53.47060846157044;998.4007858258191;22.0
72.03;53.5;341.0;53.534693430525;977.2000726297134;22.0
72.19;53.5;364.0;53.57560551426886;956.7937011857841;22.0
72.36;53.6;414.0;53.58760725766218;938.5877631721113;22.0
72.53;53.6;412.0;53.643580991621974;922.6212801073664;22.0
72.69;53.7;421.0;53.68335761773458;907.3369172896485;22.0
72.86;53.7;378.0;53.75083966948413;892.279210260259;22.0
73.03;53.7;406.0;53.77117086696213;878.1028738849316;22.0
73.19;53.8;392.0;53.82523516009275;864.5521974100078;22.0
73.36;53.8;392.0;53.860632487614694;850.0411502996836;22.0
73.53;53.8;427.0;53.871294028728094;836.5303421911832;22.0
73.69;53.9;442.0;53.90107863768001;825.4164470957177;22.0
73.86;54.0;360.0;53.989771834433064;814.5895693923786;22.0
74.03;54.0;326.0;54.04308894793427;800.0705666973016;22.0
74.19;54.1;359.0;54.05887501429977;786.7381121253308;22.0
74.36;54.1;304.0;54.12953087086492;772.846577001994;22.0
74.53;54.2;273.0;54.18760791939455;757.4024645261168;22.0
74.69;54.2;260.0;54.23601692180854;741.1793149253314;22.0
74.86;54.3;268.0;54.270174826962496;725.5526798166394;22.0
75.03;54.3;249.0;54.31804898324585;710.5838817602311;22.0
75.19;54.3;272.0;54.34149674267728;695.4105101456046;22.0
75.36;54.4;245.0;54.39503903087442;682.994278081761;22.0
75.53;54.4;207.0;54.43064418047459;667.9337094356159;22.0
75.69;54.4;238.0;54.44129185223082;653.5694108008134;22.0
75.86;54.4;283.0;54.44356707795681;641.7542045653825;22.0
76.03;54.5;260.0;54.50070434389412;631.8030152334788;22.0
76.19;54.5;229.0;54.527309309478916;619.6188199138593;22.0
76.36;54.6;202.0;54.58782048863115;607.5301869132347;22.0
76.53;54.6;160.0;54.620108956504765;593.018312761347;22.0
76.69;54.6;193.0;54.62918877403978;580.4360011100406;22.0
76.86;54.6;243.0;54.63158557757137;568.9454720754442;22.0
77.03;54.6;267.0;54.63136123731625;559.9266221933241;22.0
77.19;54.6;321.0;54.63042716952687;552.6456100440324;22.0
77.36;54.6;346.0;54.629504074119765;547.8744389503885;22.0
77.53;54.6;348.0;54.62876277011291;544.1730197470272;22.0
77.69;54.7;371.0;54.646484635898375;541.1010698110579;22.0
77.86;54.7;261.0;54.696412694541294;536.861458814408;22.0
78.03;54.7;187.0;54.73366558381677;528.3771044652533;22.0
78.19;54.8;234.0;54.75349857690043;518.5710624373565;22.0
78.36;54.8;137.0;54.799140112059916;508.13088807511633;22.0
78.53;54.8;153.0;54.81351408239862;495.6068056145685;22.0
78.69;54.8;198.0;54.81719773115268;484.93685192482513;22.0
78.86;54.8;248.0;54.817494634267156;476.8867534375268;22.0
79.03;54.8;286.0;54.816973273290884;471.7783697890197;22.0
79.19;54.8;313.0;54.81629979148647;468.0833393106648;22.0
79.36;54.9;304.0;54.83410547987468;465.8785788771508;22.0
79.53;54.9;154.0;54.88721121255775;460.9679195808519;22.0
79.69;54.9;166.0;54.904546735618;451.460030335898;22.0
79.86;54.9;182.0;54.909547148152136;443.15066749802446;22.0
80.03;54.9;363.0;54.91051560632297;437.9921327869237;22.0
80.19;54.9;516.0;54.91075806445692;440.91168906737266;22.0
80.36;54.9;581.0;54.93416267260188;449.4024186528931;22.0
80.53;54.9;628.0;54.955363453803194;462.4346629226577;22.0
80.69;55.0;651.0;54.98221223509335;476.9523691866565;22.0
80.86;55.1;632.0;55.02309874406378;491.19155241980025;22.0
81.03;55.1;599.0;55.083587861255864;501.8906634268483;22.0
81.19;55.1;614.0;55.108504328213755;511.0138122959327;22.0
81.36;55.1;691.0;55.1180065350522;522.5571726989805;22.0
81.53;55.2;722.0;55.14396605502078;537.0196023783125;22.0
81.69;55.3;692.0;55.1989965644988;550.9901160561323;22.0
81.86;55.3;592.0;55.27538964105142;561.0785917427075;22.0
82.03;55.3;588.0;55.311733091981466;567.4947282528371;22.0
82.19;55.4;598.0;55.371564863289514;575.2185518822097;22.0
82.36;55.5;481.0;55.46465614223088;580.2406993059898;22.0
82.53;55.5;467.0;55.50674066313588;580.2949250239265;22.0
82.69;55.6;442.0;55.58177784749522;581.3306718931852;22.0
82.86;55.6;498.0;55.61498457750201;581.1389984352911;22.0
83.03;55.7;618.0;55.645782035381636;585.1248301125994;22.0
83.19;55.8;490.0;55.72746005504187;590.7663356035589;22.0
83.36;55.8;435.0;55.797369309132534;591.089366168372;22.0
83.53;55.8;538.0;55.82105168480187;591.0879196776265;22.0
83.69;56.0;496.0;55.901925415357496;595.9609083643506;22.0
83.86;56.0;387.0;55.988969749839086;595.5438947300441;22.0
84.03;56.0;359.0;56.05631193014942;592.6739808243012;22.0
84.2;56.1;422.0;56.102386108814144;589.3257364435701;22.0
84.36;56.2;441.0;56.15746300986577;589.3458611242143;22.0
84.53;56.2;477.0;56.207064184177135;589.3708503116482;22.0
84.7;56.2;522.0;56.2484490858128;591.7336038131186;22.0
84.86;56.3;540.0;56.29585276993276;595.5542427931434;22.0
85.03;56.4;570.0;56.36081200943903;599.3982592223344;22.0
85.2;56.4;518.0;56.40908069607742;601.2857169183284;22.0
85.36;56.5;604.0;56.425628352226326;604.8391087832993;22.0
85.53;56.5;585.0;56.497798899745185;611.0025251192508;22.0
85.7;56.6;594.0;56.564120296945056;615.8129090871524;22.0
85.86;56.6;536.0;56.608960174799996;618.1887922752618;22.0
86.03;56.7;546.0;56.67492106055387;621.3514978406437;22.0
86.2;56.8;546.0;56.72589491712953;623.2446569952385;22.0
86.36;56.8;536.0;56.7875706990485;624.7901054077395;22.0
86.53;56.9;571.0;56.830249256492436;626.9659742987463;22.0
86.7;56.9;638.0;56.87057579185021;630.37854713372;22.0
86.86;56.9;603.0;56.912453758810855;635.2712545951031;22.0
87.03;57.0;660.0;56.95655122539093;641.3953247287079;22.0
87.2;57.1;553.0;57.045384867969005;647.1921198215125;22.0
87.36;57.1;499.0;57.10803033060596;647.631269883503;22.0
87.53;57.2;511.0;57.17109068629775;648.3166645875301;22.0
87.7;57.3;493.0;57.23390544666806;648.4290912117951;22.0
87.86;57.3;451.0;57.303832427407954;646.7867383007144;22.0
88.03;57.4;410.0;57.38510607711484;644.3389583176574;22.0
88.2;57.4;504.0;57.413629070832016;641.4381117071296;22.0
88.36;57.5;463.0;57.48859683545541;641.6415853800191;22.0
88.53;57.6;472.0;57.56586231460767;640.1575169424246;22.0
88.7;57.6;473.0;57.61164967296536;637.6884909329477;22.0
88.86;57.6;576.0;57.62884368530588;638.0447418892275;22.0
89.03;57.7;641.0;57.65688029153835;643.071163757749;22.0
89.2;57.8;657.0;57.70729237789677;650.5938755459557;22.0
89.36;57.8;576.0;57.79080980879298;656.4248699980113;22.0
89.53;57.8;580.0;57.830185028637416;658.9827589778309;22.0
89.7;57.9;568.0;57.894398823067625;662.3578187937437;22.0
89.86;58.0;539.0;57.96654012607661;664.8344786451277;22.0
90.03;58.1;480.0;58.05036853198628;664.8317764434687;22.0
90.2;58.2;400.0;58.135580132651306;661.512087294136;22.0
90.36;58.2;394.0;58.20419883587852;655.3415968359653;22.0
90.53;58.3;413.0;58.27438259407356;650.9802106446439;22.0
90.7;58.4;431.0;58.34147118901088;646.5804594430514;22.0
90.86;58.4;497.0;58.37298532268867;642.5522934486647;22.0
91.03;58.5;540.0;58.41506513601023;642.6522090481524;22.0
91.2;58.5;483.0;58.495387666544474;643.6911355701375;22.0
91.37;58.5;574.0;58.522749531301685;643.7452380472647;22.0
91.53;58.6;616.0;58.56703848590191;648.6989235383919;22.0
91.7;58.6;582.0;58.62007189629979;653.057214730621;22.0
91.87;58.7;596.0;58.66727535431773;658.0014572151416;22.0
92.03;58.7;614.0;58.71479748853215;662.2463795347368;22.0
92.2;58.8;582.0;58.777656651021815;666.8969512095866;22.0
92.37;58.9;444.0;58.88108088412707;668.6413621820482;22.0
92.53;59.0;474.0;58.952496409198034;665.9766026499825;22.0
92.7;59.1;421.0;59.052269407202616;661.2730153681324;22.0
92.87;59.1;382.0;59.10905313643423;653.4162285171204;22.0
93.03;59.2;503.0;59.14670606496512;649.1340910846087;22.0
93.2;59.2;485.0;59.202250334848266;647.9487871822074;22.0
93.37;59.2;574.0;59.22473849838875;648.0030299133283;22.0
93.53;59.3;627.0;59.27783422745087;652.8748811670478;22.0
93.7;59.3;621.0;59.3173975657818;657.4576995522962;22.0
93.87;59.5;588.0;59.383318405529025;662.7877364631215;22.0
94.03;59.5;455.0;59.486113694579345;663.5217180135072;22.0
94.2;59.6;467.0;59.55571556549886;660.913055151824;22.0
94.37;59.6;466.0;59.60975412737658;657.7348212717424;22.0
94.53;59.7;521.0;59.65415428347724;656.938090955563;22.0
94.7;59.7;521.0;59.70887197441796;656.9961623938516;22.0
94.87;59.8;550.0;59.76326286481681;658.8727305473349;22.0
95.03;59.8;560.0;59.81209337001719;660.3795702232011;22.0
95.2;59.9;665.0;59.82887378637242;663.7378614648717;22.0
95.37;60.0;670.0;59.8733307304955;670.9692085852487;22.0
95.53;60.0;525.0;59.97281442996305;675.9296721116222;22.0
95.7;60.0;574.0;60.01681823599193;676.4358328282937;22.0
95.87;60.1;653.0;60.0457491835824;679.8584226421235;22.0
96.03;60.2;629.0;60.133453113667805;684.8352264722084;22.0
96.2;60.2;512.0;60.203780859604244;684.7002813437474;22.0
96.37;60.3;503.0;60.2824581709683;682.5796962628476;22.0
96.53;60.3;525.0;60.32042897617645;680.1370464030604;22.0
96.7;60.4;640.0;60.368097116494845;682.1058516000744;22.0
96.87;60.5;508.0;60.45977842846863;683.7717527236216;22.0
97.03;60.5;486.0;60.51220716224127;680.741762889352;22.0
97.2;60.7;468.0;60.61090334376992;678.5457934448166;22.0
97.37;60.7;372.0;60.694504673060024;672.1362996812134;22.0
97.53;60.8;473.0;60.72238499649013;665.8791191430516;22.0
97.7;60.9;487.0;60.793366237722225;664.2668660125793;22.0
97.87;60.9;413.0;60.886922241441965;660.697661776752;22.0
98.03;61.0;477.0;60.91665062640583;656.4773645922226;22.0
98.2;61.0;517.0;60.97890992766619;655.2478844693726;22.0
98.37;61.1;551.0;61.04287035139343;655.9986244694152;22.0
98.53;61.1;528.0;61.10299804384073;656.6403897113585;22.0
98.7;61.2;645.0;61.1429551581085;659.0359671471018;22.0
98.87;61.2;599.0;61.19334260602793;664.1864181630888;22.0
99.04;61.3;571.0;61.25600935356862;667.8477270364729;22.0
99.2;61.3;526.0;61.30851796042202;668.6732936486748;22.0
99.37;61.4;585.0;61.34475087844958;669.5084887637564;22.0
99.54;61.4;543.0;61.404759687399775;670.9255186610088;22.0
99.7;61.5;568.0;61.45282328789177;672.3834688205766;22.0
99.87;61.5;493.0;61.50767775786623;672.6089838724737;22.0
100.04;61.6;382.0;61.573651747923215;670.2661948661614;22.0
100.2;61.6;319.0;61.61395380811249;661.9290515635803;22.0
100.37;61.6;333.0;61.626770553290775;652.012616752695;22.0
100.54;61.8;248.0;61.67735266783743;644.0496734694332;22.0
100.7;61.8;57.0;61.76946751757836;629.1385419598256;22.0
100.87;61.8;58.0;61.8073045219428;608.4239196098595;22.0
101.04;61.8;129.0;61.818130254155484;589.0969047316539;22.0
101.2;61.8;208.0;61.820041287862324;573.8159358662064;22.0
101.37;61.8;220.0;61.83665984408127;562.7007338558903;22.0
101.54;61.9;151.0;61.879737855896025;551.905747066617;22.0
101.7;62.0;154.0;61.901780036799565;540.0108616753602;22.0
101.87;62.0;62.0;61.97495511007542;525.2377415601105;22.0
102.04;62.0;54.0;61.99826031725071;507.4109358833709;22.0
102.2;62.0;103.0;62.00446571877553;491.48428155299865;22.0
102.37;62.0;169.0;62.00513664158885;479.2986311259903;22.0
102.54;62.0;221.0;62.00428641144658;470.3863551336949;22.0
102.7;62.1;261.0;62.02071919332805;464.1675892647284;22.0
102.87;62.0;234.0;62.01806915394133;457.7809020138284;22.0
103.04;62.0;307.0;62.00671760581776;453.38222746917666;22.0
103.2;62.0;306.0;62.0282870113393;451.43168993771474;22.0
103.37;62.0;295.0;62.01624912239032;448.3235109986673;22.0
103.54;62.1;218.0;62.067021825697296;445.06754319441035;22.0
103.7;62.1;173.0;62.08766139142289;437.31426960269044;22.0
103.87;62.1;191.0;62.093887222338346;429.2162950205317;22.0
104.04;62.1;217.0;62.09520534762355;423.2478048119418;22.0
104.2;62.1;246.0;62.09515907395237;418.23378305382283;22.0
104.37;62.1;267.0;62.094703564146954;414.64499184528165;22.0
104.54;62.1;283.0;62.0942371986912;412.1328450809686;22.0
104.7;62.1;294.0;62.09386115148614;410.39057490115243;22.0
104.87;62.1;302.0;62.09358251079604;409.1870664055107;22.0
105.04;62.2;207.0;62.14075774393591;408.07784506436025;22.0
105.2;62.2;110.0;62.17279608151278;401.790332691523;22.0
105.37;62.2;93.0;62.19493492908162;391.2201465454897;22.0
105.54;62.3;43.0;62.238684532511286;382.42887353230867;22.0
105.7;62.3;16.0;62.27092385824026;370.258245017935;22.0
105.87;62.3;32.0;62.280673955342024;357.8448444860152;22.0
106.04;62.3;77.0;62.28279392543396;346.99899419487207;22.0
106.2;62.3;125.0;62.28253843869414;338.8625110277292;22.0
106.37;62.3;178.0;62.27582712048747;333.0180758482625;22.0
106.54;62.3;228.0;62.262993233881105;329.7449394766312;22.0
106.7;62.2;308.0;62.23728244209965;329.34644770601665;22.0
106.87;62.2;400.0;62.200109426776464;333.06739434986565;22.0
107.04;62.2;399.0;62.18799699472837;339.86771193822153;22.0
107.2;62.2;374.0;62.18454645549233;346.206996280328;22.0
107.37;62.2;260.0;62.215504561545174;349.7604961544113;22.0
107.54;62.3;154.0;62.25158008030026;349.09131045021405;22.0
107.7;62.2;229.0;62.220206575493336;345.4104553453512;22.0
107.87;62.2;339.0;62.1957910466451;346.2474294453398;22.0
108.04;62.2;358.0;62.21235819878272;349.9317439812037;22.0
108.2;62.3;293.0;62.23506091545519;351.1565886747479;22.0
108.37;62.3;190.0;62.25278323391486;347.8373981661386;22.0
108.54;62.3;185.0;62.26779114504973;342.97522847218545;22.0
108.7;62.3;170.0;62.26068242417822;337.6058258721135;22.0
108.87;62.3;196.0;62.27349163656388;334.41703498212496;22.0
109.04;62.3;195.0;62.278332757675955;330.8669567607022;22.0
109.2;62.3;207.0;62.27963885014981;327.73100674585936;22.0
109.37;62.3;220.0;62.27979946649516;325.327066441594;22.0
109.54;62.2;230.0;62.27964230701441;323.58491703370817;22.0
109.7;62.2;251.0;62.27557799752115;323.10669050992203;22.0
109.87;62.2;387.0;62.212443447836826;325.01928002675226;22.0
110.04;62.3;332.0;62.239966630944345;331.45577900104615;22.0
110.2;62.3;222.0;62.26686392950692;332.7877208230982;22.0
110.37;62.3;200.0;62.27597106190006;330.5051855345516;22.0
110.54;62.3;204.0;62.27881427773543;327.7665804332411;22.0
110.7;62.3;214.0;62.27952459263546;325.45797709597684;22.0
110.87;62.3;224.0;62.2795593063366;323.72047466087866;22.0
111.04;62.3;231.0;62.27941868105755;322.4742532156872;22.0
111.2;62.3;230.0;62.27926226643459;321.5969239238695;22.0
111.37;62.3;234.0;62.27914363006539;321.10277440525516;22.0
111.54;62.3;238.0;62.2790445104462;320.6866188825959;22.0
111.7;62.3;238.0;62.27897678819683;320.418884055965;22.0
111.87;62.3;240.0;62.27892833815144;320.19861422623177;22.0
112.04;62.3;241.0;62.27889270593431;320.04502210891377;22.0
112.2;62.3;242.0;62.27886793820971;319.94990596254917;22.0
112.37;62.3;242.0;62.27885132524188;319.8858083649904;22.0
112.54;62.3;236.0;62.27884167355318;319.7933991692699;22.0
112.7;62.3;236.0;62.27883513370777;319.769257306212;22.0
112.87;62.3;236.0;62.27883047478246;319.7484020521208;22.0
113.04;62.3;236.0;62.27882715898878;319.7333032074895;22.0
113.2;62.3;236.0;62.2788244585899;319.72017908834937;22.0
113.37;62.3;236.0;62.27882230201421;319.7085197792667;22.0
113.54;62.3;236.0;62.27882088036096;319.70732749476434;22.0
113.71;62.4;210.0;62.2987020724093;318.9448333710072;22.0
113.87;62.4;137.0;62.34718485121022;315.63028383231443;22.0
114.04;62.4;127.0;62.35579879491131;308.5008190119368;22.0
114.21;62.4;175.0;62.353219062512366;302.3095731524978;22.0
114.37;62.4;135.0;62.36785426735433;297.15231941294473;22.0
114.54;62.5;149.0;62.37229333736213;291.76692192563564;22.0
114.71;62.4;88.0;62.410539980660374;285.8571182571239;22.0
114.87;62.4;123.0;62.3924708478641;279.9059359100847;22.0
115.04;62.4;191.0;62.379013148451286;276.4967834190575;22.0
115.21;62.4;217.0;62.374207484498754;275.55551651209663;22.0
115.37;62.4;225.0;62.37251899587587;275.46722763063144;22.0
115.54;62.4;227.0;62.371948992018474;275.62256565249135;22.0
115.71;62.4;324.0;62.31909723602802;276.5653849719869;22.0
115.87;62.3;388.0;62.29660311402993;282.3168586102741;22.0
116.04;62.4;268.0;62.339817263014815;288.78494043918096;22.0
116.21;62.4;181.0;62.362183327101484;289.1175073774342;22.0
116.37;62.4;167.0;62.36969005689081;286.70411387971285;22.0
116.54;62.4;173.0;62.371991188249865;284.1034393698457;22.0
116.71;62.4;260.0;62.35039975375118;282.2616442542592;22.0
116.87;62.4;236.0;62.35503035676679;283.9326221431602;22.0
117.04;62.4;133.0;62.40390369556008;283.6807571583126;22.0
117.21;62.5;67.0;62.42451546509887;279.8176108029858;22.0
117.37;62.4;127.0;62.40073413892349;273.6148947723186;22.0
117.54;62.4;284.0;62.356604286390755;270.967667911381;22.0
117.71;62.4;289.0;62.350656670148354;274.14932670255473;22.0
117.87;62.4;307.0;62.33755787362041;279.0284379018316;22.0
118.04;62.4;212.0;62.36056007063636;282.3137703822852;22.0
118.21;62.4;186.0;62.36853604048504;281.9780876266477;22.0
118.37;62.4;174.0;62.37117446308898;280.77798798414216;22.0
118.54;62.4;179.0;62.3719141946225;279.62668204421374;22.0
118.71;62.4;183.0;62.37210695191199;278.6887511435242;22.0
118.87;62.4;188.0;62.372090145252244;278.0102229972567;22.0
119.04;62.4;191.0;62.37202642458104;277.5479549838003;22.0
119.21;62.4;192.0;62.37196425975765;277.2102386305495;22.0
119.37;62.4;193.0;62.37191125131747;276.93176475470847;22.0
119.54;62.4;194.0;62.37186777744626;276.7230347295806;22.0
119.71;62.4;230.0;62.37183863209873;276.55042640521384;22.0
119.87;62.4;231.0;62.37181538145457;276.46808096701085;22.0
120.04;62.4;231.0;62.37180090349372;276.41365952449496;22.0
120.21;62.3;232.0;62.344370220819556;276.2389148171543;22.0
120.37;62.3;391.0;62.29693541884533;280.8856628644312;22.0
120.54;62.3;416.0;62.281467285308196;289.66146167317345;22.0
120.71;62.3;392.0;62.277069793886014;297.84549447872996;22.0
120.87;62.3;356.0;62.276325754182146;303.6926858464131;22.0
121.04;62.3;328.0;62.276585976065334;308.5204154776961;22.0
121.21;62.3;307.0;62.27709690661538;311.9555703128561;22.0
121.37;62.4;175.0;62.3350641296628;313.4448600131719;22.0
121.54;62.4;98.0;62.36277915010379;307.6239431182328;22.0
121.71;62.4;98.0;62.37155055120258;300.2301499437687;22.0
121.87;62.4;249.0;62.331333959097904;295.4331443317286;22.0
122.04;62.4;234.0;62.338336330864;295.03406130270463;22.0
122.21;62.4;190.0;62.35099811106216;294.33574728049183;22.0
122.37;62.4;146.0;62.36639691472263;291.57862821099366;22.0
122.54;62.4;171.0;62.35454834992051;287.74650829242154;22.0
122.71;62.3;255.0;62.325476408611515;285.8310568930416;22.0
122.87;62.4;263.0;62.338805119358426;289.312710617244;22.0
123.04;62.4;175.0;62.351664590531044;289.3408559586214;22.0
123.21;62.4;146.0;62.360991075774095;287.9137982749498;22.0
123.37;62.4;120.0;62.360006756160715;283.95563764093805;22.0
123.54;62.4;68.0;62.36826372589339;279.069566181504;22.0
123.71;62.3;71.0;62.3623236531538;272.55641082322416;22.0
123.87;62.4;141.0;62.363533401365856;267.73728304965806;22.0
124.04;62.4;280.0;62.36796081037371;267.22922560819757;22.0
124.21;62.4;443.0;62.35424566799805;273.34545268220967;22.0
124.37;62.4;517.0;62.36614105760065;286.39377612911426;22.0
124.54;62.4;635.0;62.35050191222866;301.4307938111867;22.0
124.71;62.4;691.0;62.36288365137703;322.5601812217959;22.0
124.87;62.4;726.0;62.38304610326301;345.4356285095994;22.0
125.04;62.5;776.0;62.41687482939466;369.42023712853364;22.0
125.21;62.5;807.0;62.46008420365629;394.3771497812887;22.0
125.37;62.5;870.0;62.48137626969757;419.97622113715386;22.0
125.54;62.5;944.0;62.491425971104206;447.53342270386077;22.0
125.71;62.5;1023.0;62.497297117940015;474.3280176071983;22.0
125.87;62.5;1059.0;62.51533177312491;505.78477237498936;22.0
126.04;62.7;1113.0;62.575184220646975;538.7551631377221;22.0
126.21;62.7;1039.0;62.66142859770789;568.8585154245691;22.0
126.37;62.8;1049.0;62.709976771807675;596.1572231595111;22.0
126.54;62.9;1027.0;62.78496094741591;622.7324515218743;22.0
126.71;63.0;988.0;62.906480476446674;647.151716418693;22.0
126.87;63.1;885.0;63.01822292976741;664.826238694739;22.0
127.04;63.2;855.0;63.09392477261201;680.3089038262551;22.0
127.21;63.2;857.0;63.18715426608229;695.3804366374318;22.0
127.37;63.3;892.0;63.278178307115525;710.9847722679581;22.0
127.54;63.4;863.0;63.3717234408698;726.019975118514;22.0
127.71;63.5;923.0;63.42830535721491;740.3316704016447;22.0
127.87;63.5;885.0;63.542044059735304;756.0916437855489;22.0
128.04;63.7;908.0;63.621931062531196;768.965178398855;22.0
128.21;63.8;819.0;63.7525893886053;782.4804212837009;22.0
128.38;63.9;864.0;63.81683490434913;792.5118588628358;22.0
128.54;64.0;851.0;63.940500683494626;804.4900486195874;22.0
128.71;64.1;815.0;64.0561753077569;814.6332715667436;22.0
128.88;64.2;826.0;64.15580357308886;823.2922374730915;22.0
129.04;64.3;822.0;64.26182095355631;832.0826866713455;22.0
129.21;64.3;866.0;64.32448460183842;840.5496663973199;22.0
129.38;64.5;906.0;64.41225349657813;851.8245534986819;22.0
129.54;64.6;848.0;64.5369222766591;863.00112326739;22.0
129.71;64.7;820.0;64.65365905036455;871.6868560306059;22.0
129.88;64.7;878.0;64.7252765186167;878.949278613662;22.0
130.04;64.8;956.0;64.79215232330374;890.1288090811234;22.0
130.21;64.9;926.0;64.90234753764459;902.4019851312605;22.0
130.38;65.0;926.0;65.00258128584616;913.4548747599938;22.0
130.54;65.1;925.0;65.09091066348878;923.2823666167573;22.0
130.71;65.2;928.0;65.19046934586177;934.3556706820183;22.0
130.88;65.3;906.0;65.30162919259755;945.2014670476481;22.0
131.04;65.4;930.0;65.39605353559269;954.8772854125815;22.0
131.21;65.5;942.0;65.49520426720447;965.0704228667934;22.0
131.38;65.6;1006.0;65.57589838368564;975.8613836554404;22.0
131.54;65.7;941.0;65.70041416960284;987.1858014446426;22.0
131.71;65.9;965.0;65.80183765793821;994.9974962247854;22.0
131.88;65.9;979.0;65.90413905327465;1003.3308909441113;22.0
132.04;66.0;1033.0;65.99640453497076;1012.6722180357365;22.0
132.21;66.1;1029.0;66.10064111770126;1023.0237530981045;22.0
132.38;66.2;1086.0;66.16576981050429;1033.6966158117862;22.0
132.54;66.3;1056.0;66.29758707507084;1046.7304391921195;22.0
132.71;66.4;1093.0;66.38439743127887;1057.3801141468962;22.0
132.88;66.5;1012.0;66.50197300690898;1067.2709645490668;22.0
133.04;66.6;993.0;66.6128351530164;1075.2714672244315;22.0
133.21;66.7;985.0;66.72200147579609;1082.618516824388;22.0
133.38;66.8;1089.0;66.8030724397085;1090.701488480579;22.0
133.54;66.9;1151.0;66.89031106185195;1102.138643389439;22.0
133.71;67.0;1113.0;67.00037055584329;1114.5190994760321;22.0
133.88;67.1;1158.0;67.07419432777216;1125.6898503798323;22.0
134.04;67.2;1188.0;67.17066814905529;1137.7268745941756;22.0
134.21;67.3;1090.0;67.29762449737109;1150.0737537285393;22.0
134.38;67.4;1019.0;67.42390058761045;1157.915666713784;22.0
134.54;67.6;1037.0;67.52860911120618;1164.2779326638267;22.0
134.71;67.6;1034.0;67.63985540158234;1169.9463612315462;22.0
134.88;67.8;1084.0;67.74522790840457;1177.2538442442324;22.0
135.04;67.9;1061.0;67.85050647495447;1183.4777030372672;22.0
135.21;67.9;1088.0;67.95288202320079;1189.7769441966504;22.0
135.38;68.1;1152.0;68.04429670147823;1198.292644089615;22.0
135.54;68.1;1117.0;68.1534227014416;1206.8316100077586;22.0
135.71;68.3;1209.0;68.24286880514755;1216.9952686722604;22.0
135.88;68.4;1068.0;68.38909316056835;1227.3774946242327;22.0
136.04;68.5;1033.0;68.50006399452957;1232.1156660589395;22.0
136.21;68.6;1103.0;68.5938354819709;1236.4161874922488;22.0
136.38;68.7;1173.0;68.68280536759845;1243.18681441898;22.0
136.54;68.8;1090.0;68.83285224390686;1250.8458502641447;22.0
136.71;69.0;1140.0;68.94177376224914;1256.2664014746301;22.0
136.88;69.1;1093.0;69.08293891265495;1261.9314933336998;22.0
137.04;69.2;1103.0;69.18078421729155;1266.1818225506552;22.0
137.21;69.3;1164.0;69.29815969467663;1273.513674775074;22.0
137.38;69.5;1112.0;69.43023227227255;1280.9403292367972;22.0
137.54;69.6;1087.0;69.55754045400394;1285.6406173069352;22.0
137.71;69.7;1107.0;69.68338222675244;1289.7873844045205;22.0
137.88;69.8;1084.0;69.80075147116645;1294.4506128373262;22.0
138.04;69.9;919.0;69.93320612766621;1294.8312794436947;22.0
138.21;70.0;845.0;70.02888688072596;1289.6076053998274;22.0
138.38;70.1;737.0;70.14579554136193;1279.5981541869442;22.0
138.54;70.2;682.0;70.24132974099811;1265.5689666283583;22.0
138.71;70.3;626.0;70.34134048566457;1249.9265200827926;22.0
138.88;70.4;588.0;70.4326381194302;1234.0090588211378;22.0
139.04;70.5;523.0;70.529591157046;1214.8331918483264;22.0
139.21;70.6;441.0;70.63621645907602;1192.6170044597657;22.0
139.38;70.8;433.0;70.70592249107416;1168.15715668206;22.0
139.54;70.8;334.0;70.82796090516379;1142.8753931747042;22.0
139.71;70.9;330.0;70.89539603410897;1117.9841272994342;22.0
139.88;71.0;284.0;70.98922458152379;1091.154972285149;22.0
140.04;71.0;294.0;71.05189664756908;1062.3713625076539;22.0
140.21;71.1;283.0;71.11752821515016;1035.858087819552;22.0
140.38;71.2;221.0;71.20614229066634;1011.9039323147914;22.0
140.54;71.3;211.0;71.26765710410147;983.7948518765735;22.0
140.71;71.4;178.0;71.35972115293282;956.1593268866146;22.0
140.88;71.4;113.0;71.4264282964219;926.5793584352904;22.0
141.04;71.4;179.0;71.44527449029857;900.7180838419308;22.0
141.21;71.5;247.0;71.47462456048393;877.1178988456593;22.0
141.38;71.5;229.0;71.52397780804841;855.2961543728192;22.0
141.55;71.6;255.0;71.57315274785842;834.7957216573368;22.0
141.71;71.6;183.0;71.61864711718849;813.3066519339429;22.0
141.88;71.6;243.0;71.63133042129836;793.7790386799171;22.0
142.05;71.7;303.0;71.6618143121451;776.8347836755621;22.0
142.21;71.7;219.0;71.70911711267789;759.8172972013853;22.0
142.38;71.7;265.0;71.72244734904692;743.5274722520927;22.0
142.55;71.7;336.0;71.72606986974607;728.7337790565998;22.0
142.71;71.7;397.0;71.72596725657837;717.8501000232003;22.0
142.88;71.7;441.0;71.72496956319253;710.0111880221269;22.0
143.05;71.7;484.0;71.72404299282016;704.9800831649266;22.0
143.21;71.7;508.0;71.72319889815789;701.1302331028197;22.0
143.38;71.8;398.0;71.76550514532207;697.5841811045245;22.0
143.55;71.8;333.0;71.80215904257321;689.4719517808537;22.0
143.71;71.9;260.0;71.8668777630427;679.2598334891621;22.0
143.88;71.9;190.0;71.90022058403565;663.3023661351299;22.0
