Time[min];Temperature[°C];Power[W]
155.91;71.9;528.8461538461453
156.08;71.9;528.8461538461453
156.24;71.9;528.8461538461453
156.41;71.9;528.8461538461453
156.58;71.9;528.8461538461453
156.75;71.8;677.6923076923119
156.91;71.8;677.6923076923119
157.08;71.8;677.6923076923119
157.25;71.9;528.8461538461453
157.41;71.9;528.8461538461453
157.58;71.8;677.6923076923119
157.75;71.9;528.8461538461453
157.91;71.9;528.8461538461453
158.08;71.9;528.8461538461453
158.25;71.9;528.8461538461453
158.41;71.9;528.8461538461453
158.58;71.9;528.8461538461453
158.75;71.9;528.8461538461453
158.91;71.9;1113.8461538461538
159.08;71.9;1113.8461538461538
159.25;71.9;1113.8461538461538
159.41;71.9;1113.8461538461538
159.58;71.9;1113.8461538461538
159.75;71.9;1113.8461538461538
159.91;71.9;1113.8461538461538
160.08;71.9;1113.8461538461538
160.25;72.0;1115.0
160.41;72.1;2000.0
160.58;72.1;2000.0
160.75;72.3;2000.0
160.91;72.6;2000.0
161.08;73.0;2000.0
161.25;73.0;2000.0
161.41;73.0;2000.0
161.58;73.0;2000.0
161.75;73.0;2000.0
161.91;73.0;2000.0
162.08;73.0;2000.0
162.25;73.0;2000.0
162.41;73.0;2000.0
162.58;73.0;2000.0
162.75;73.0;2000.0
162.91;73.0;2000.0
163.08;73.0;2000.0
163.25;73.0;2000.0
163.41;73.0;2000.0
163.58;73.0;2000.0
163.75;73.0;2000.0
163.91;73.0;2000.0
164.08;73.0;2000.0
164.25;73.0;0.0
164.41;73.0;0.0
