Time[min];Temperature[°C];Reference Temperature[°C];Power[W];Observer state Temperature[°C];Observer state Power[W];Observer state Ambient temperature[°C]
62.05;55.2;46.5196;300.0;55.1070698153308;371.85709741778123;22.0
62.21;55.2;46.6204;300.0;55.13074668482527;372.3181872646864;22.0
62.38;55.1;46.7206;300.0;55.17194235699627;372.84555960222497;22.0
62.55;55.2;46.8202;300.0;55.185211178121435;373.1933324410075;22.0
62.71;55.2;46.9198;300.0;55.219983142478796;373.6520320271172;22.0
62.88;55.3;47.0194;300.0;55.24262303118853;374.0449724792987;22.0
63.05;55.3;47.1202;300.0;55.264806227250354;374.4145071366902;22.0
63.21;55.3;47.2204;300.0;55.28778219450786;374.7717294138363;22.0
63.38;55.3;47.32;300.0;55.29584621784447;375.04520326833756;22.0
63.55;55.3;47.420199999999994;300.0;55.29325392398665;375.25636435680997;22.0
63.71;55.3;47.521;300.0;55.29778431516257;375.49521151237684;22.0
63.88;55.2;47.6212;300.0;55.29015873273946;375.64424078115434;22.0
64.05;55.2;47.7208;300.0;55.25409816273873;375.668986014239;22.0
64.21;55.3;47.821;300.0;55.260359836700076;375.90127458775714;22.0
